0.60116998,0.86345047,1.21816148,1.58045241,1.02668127,1.08073792,0.68503805,1.10299057,1.68950673,2.13071342,2.00178948,1.04937978,0.85681782,1.30921130,2.68599951,3.29630259,2.10073529,1.37700757,0.85053657,0.99226990,2.59300492,3.24073361,1.30124449,1.12590604,0.72724214,1.00000000
0.54213105,0.78174157,0.93762759,1.17937201,1.24998798,0.68445921,0.63661893,0.98970987,1.48238355,1.98030401,2.97234463,0.95539677,0.87409196,1.06826751,2.29650460,2.95673005,1.91900988,1.12087781,0.74787853,1.08988337,2.30897976,4.20256147,1.40812968,1.02992182,0.70917517,1.00000000
0.61601454,0.83492888,0.95638603,1.01083639,0.97443411,0.81996528,0.75792636,1.00036190,1.58560406,2.02530530,2.04112918,1.15881497,0.70063824,1.40602447,2.23160597,3.16698894,2.39979935,1.39033158,0.70985869,0.89286162,3.08217770,2.31603630,1.51130079,0.96181589,0.67381222,1.00000000
0.65997037,0.93074398,1.17661423,1.14022624,1.54924466,1.05158751,0.85154658,1.09329500,1.54658746,2.30584618,2.31370456,1.37378379,0.94444359,1.40771627,1.96871293,5.38159750,4.39292174,1.45534311,0.83298809,1.58537704,2.14855375,2.39214391,1.38623471,0.94746572,0.79902330,1.00000000
0.55571934,0.78260900,0.90330704,1.09198900,0.97067833,0.92851195,0.79548411,1.15916540,1.50926437,3.10453499,1.79727438,1.24281208,0.72796285,1.12464015,3.16737150,3.82812612,2.02317249,1.14408088,0.71689611,1.42325139,2.01539725,1.94226873,1.13690846,0.95627395,0.61775747,1.00000000
0.73281063,0.78851155,1.17701408,1.42010636,1.00196767,0.80840583,0.77561198,1.10327722,1.43665656,2.25235905,2.56223183,1.04917829,0.84796575,1.38883186,3.04071435,3.50280576,2.10740925,1.10213781,0.72363255,1.15617049,1.91065313,2.01862813,1.94532082,1.10891531,0.75181503,1.00000000
0.72915796,0.79760344,0.95444548,1.49696815,1.29817665,0.86440732,0.69535964,1.04456075,1.37969826,4.53952694,4.10814628,1.13975142,0.85633909,1.52305724,2.30919600,2.95154575,1.84137075,1.06009449,0.75704676,1.59349450,1.83937535,2.35124533,1.11903782,0.91669059,0.61712395,1.00000000
0.55614184,0.70880003,0.77128018,0.88447725,0.89549185,0.74393846,0.60313137,0.92921888,1.43416392,2.15623364,1.16302582,0.94227988,0.67396741,1.09361149,1.83749275,2.60663815,1.91634840,1.10206697,0.66235054,1.10586060,1.68738285,2.09315760,1.16620069,0.75517851,0.66151081,0.00000000
0.60315285,0.71386332,0.96411399,1.30639858,0.89010855,0.77129031,0.64799496,0.95636311,1.58669476,1.90852658,2.78836145,0.89186132,0.81092329,1.27382627,2.38284600,2.88865872,1.88372513,1.01922285,0.82026507,1.20136796,2.27561140,2.07937528,1.57769747,1.15493525,0.71163460,1.00000000
0.64988687,0.76067821,0.95513087,0.95110549,1.14284251,0.83929144,0.74814187,0.84943575,1.74255106,2.33694548,1.47336031,0.89883183,0.75617610,1.08118888,3.26515727,2.67362781,1.89641912,1.16725746,0.82935347,1.13255813,1.70871517,1.98885072,1.33460940,0.83051041,0.72219299,1.00000000
0.61436551,0.78555257,0.92836848,1.19399487,1.26090755,1.00069781,0.68706966,0.90423222,1.60948111,3.95208229,2.72064659,0.99000318,0.72095368,1.14750449,2.93512669,3.10896255,1.98063585,1.05883236,0.70636572,0.96556493,2.45930105,1.66501832,1.77032143,1.13303085,0.59182605,1.00000000
0.62529446,0.79335713,0.91918934,1.34579999,1.19727810,0.85197394,0.62529298,1.19193173,1.49503565,2.76153374,1.66221840,1.10889868,0.74100165,0.98249649,1.96395689,3.38686835,2.02241727,1.05476448,0.71938259,1.27093071,1.97942605,2.38410830,1.42638554,0.89647590,0.63834558,1.00000000
0.54583336,0.76416290,0.99041186,1.37683922,1.13762949,0.79065904,0.61437974,1.04191424,1.23778970,2.17815039,2.18783978,1.17756897,0.66882003,1.09832081,2.02279249,3.19881387,2.23223481,1.26859435,0.71621312,1.30922212,4.47900601,2.66714839,1.33313703,0.82436527,0.64707989,1.00000000
0.64613918,0.85045468,1.26421623,1.25449019,1.26336929,0.87397300,0.72623926,1.15764067,1.49874852,1.95287596,3.64438919,1.20268855,0.74736968,1.44975492,2.65332004,3.61162875,3.21040584,1.07133932,0.88511479,1.08456315,1.65988689,3.72677170,1.29735793,1.12686725,0.71088642,1.00000000
0.56389850,0.72286030,0.82075011,0.96238894,1.27050003,0.77043621,0.78867208,0.91553157,1.16441246,3.12519061,2.21923023,1.10580047,0.68419274,1.10236096,1.64517662,2.55098211,1.98653275,1.01520272,0.79210199,0.96021400,5.93845578,1.98433086,1.74063461,0.97985237,0.56888721,1.00000000
0.58530385,0.78116872,1.06525869,1.28944658,0.93806571,0.76661759,0.73538579,0.97396510,1.49584796,2.64205016,1.56248926,1.17002130,0.87729381,1.33256164,4.17703736,4.14522478,1.95381773,1.02203144,0.69522353,1.22105525,1.83564962,1.96969889,1.60827340,0.95596737,0.77131771,1.00000000
0.63916802,0.63340741,1.02803178,1.12796256,0.89889163,0.72327847,0.65754019,1.12620394,1.16983033,1.77884323,1.34611594,0.87198525,0.70213543,1.33653186,2.19775955,2.84985679,1.60930375,0.92497722,0.64338286,0.84433112,5.04437535,1.80572723,0.97601367,0.72286782,0.65959924,0.00000000
0.59900003,0.74344711,0.80677345,1.14150164,1.07611138,0.77260101,0.64911151,0.95146902,1.82480344,4.25297557,2.38461545,1.22307329,0.66391702,0.96551216,4.95184530,2.60546734,2.04181699,1.16614343,0.73188725,1.18226818,2.53683283,2.98730451,1.27916040,1.08352875,0.64692140,1.00000000
0.70062445,0.97835173,0.91831234,1.29942855,1.19025306,0.92763192,0.74764994,1.03361132,1.98514047,1.72597596,2.04534375,0.98170045,0.79094534,1.14566920,4.40899498,3.18621727,1.93021991,1.15635006,0.80620888,1.18815488,1.54752956,2.11705539,2.02084059,1.10975794,0.75648143,1.00000000
0.55291110,0.76334446,0.77758524,0.99015791,0.83334167,0.94453176,0.65361289,0.85380799,1.00880723,3.92274199,1.30872607,0.89998071,0.76705623,0.97338921,2.26161556,2.53397885,1.98432763,1.03008779,0.57834740,1.16910907,2.75522604,1.94189788,1.22667822,0.96871275,0.61553454,0.00000000
0.58963633,0.86883949,0.96065222,1.38498391,1.03687233,0.76962780,0.68442091,1.02717854,1.53877082,2.03044834,1.58193774,1.05727453,0.77949704,1.10667272,2.37649902,3.18071253,1.91507698,1.13267183,0.77364489,0.96452890,1.50318569,1.92176186,1.19633892,0.94971584,0.67561941,1.00000000
0.48894241,0.73449231,0.85560840,1.10871215,0.98241464,0.68426856,0.65497153,0.67969197,1.31098915,2.58734627,2.42626944,0.94959798,0.72529254,1.24026436,2.03981698,2.47817079,1.75481137,1.00619210,0.62537287,0.94269769,2.06795400,1.59505821,1.10669880,0.75634731,0.53279744,0.00000000
0.57700655,0.64175124,0.93198468,1.22264002,0.85273174,0.68349596,0.60889425,0.75824530,1.67556216,1.69880376,1.83374713,0.94397736,0.63737543,0.99578307,2.76432415,2.73716237,1.76386675,0.98243508,0.63485968,0.90304051,5.19249801,2.24309837,1.20849116,0.78366225,0.63887897,1.00000000
0.75395813,0.74476312,0.93344255,1.32921784,1.39714025,0.91188776,0.71068868,1.12073836,1.44692905,2.59604773,2.08985773,1.35303054,0.82591572,1.61381344,2.39472450,2.88550546,3.14800114,1.08139446,0.76476544,1.40337355,1.74025745,2.59888855,1.50939138,1.01201713,0.79889234,1.00000000
0.53605879,0.71066828,0.83778027,0.84559601,1.02211720,0.60940645,0.68389238,0.82572677,1.40368625,1.77185333,2.11581490,0.85070942,0.67846035,0.89278915,2.10355599,2.44934732,1.53589183,1.07994956,0.59368060,0.84302019,1.65732913,1.85113455,1.12033262,0.87886434,0.54734169,0.00000000
0.61502264,0.72836961,1.06291613,0.93498483,0.88641049,0.92574402,0.75770407,0.94142526,1.60342118,3.23984043,3.05205181,1.25788458,0.70296117,1.25618516,2.29002875,2.42390104,1.54677005,1.01902986,0.79166474,1.05387991,2.37104198,3.56908731,1.29185526,0.86197413,0.62273888,1.00000000
0.68830847,0.84326556,0.96894862,1.22228565,1.39293119,1.03170770,0.72023113,0.93272960,1.39397274,1.85422526,2.69033006,1.38962610,0.93174067,1.07424170,4.92027163,3.10502422,1.85201224,1.06744008,0.91603983,1.44681979,1.99421994,2.92795469,1.65505376,1.11260217,0.66025897,1.00000000
0.56523037,0.74596366,1.04620089,1.00231334,0.96955983,0.97385149,0.63998263,0.91573512,1.49149567,1.78532472,2.35260197,1.16095744,0.79069765,1.15154411,2.19157572,3.56692315,1.39230178,1.05121982,0.71031821,1.13981239,2.98921773,2.26878817,1.25985923,0.94566882,0.58751680,0.00000000
0.50912094,0.73698118,0.88940895,1.18829970,1.22557746,0.78245674,0.66427531,1.06864122,1.15105599,2.75438663,2.22213783,1.06184886,0.67486339,1.04082862,1.78002435,2.63016265,2.29189100,0.97719449,0.72978766,1.07287769,1.84167637,2.58563528,1.41718680,0.74310085,0.56772661,0.00000000
0.69365544,0.71063408,0.87373563,1.26917977,1.15639421,0.77025806,0.70637950,0.98174332,1.42274470,2.84770072,1.41505463,1.18482075,0.85306006,1.37982918,2.20062797,4.33750427,1.66915874,1.32963455,0.84680832,1.26437420,2.02558835,2.29497307,1.46060556,1.04918814,0.70876410,1.00000000
0.61403465,0.75659017,1.11833363,1.18218542,0.96173973,0.78751590,0.74941288,0.86981748,1.43570357,1.73752629,2.15234655,0.94964599,0.83435986,1.28029079,2.72692872,2.67553065,2.80114462,1.19118577,0.66705896,1.22278772,1.55310121,1.83276710,1.50769578,0.93618340,0.61571273,1.00000000
0.57973838,0.89715550,0.97447951,1.01842578,1.03012699,1.03628008,0.76338920,0.91080363,1.80810287,1.91989528,2.42585715,1.23069140,0.74225964,1.30348873,7.71879337,3.13816782,4.32580004,1.13854658,0.72908026,1.23562749,1.71056866,1.88513378,1.40870973,1.02601963,0.64201359,1.00000000
0.53500808,0.64407822,1.01724684,0.97449327,0.92802100,0.77352023,0.67480695,0.92779433,1.61556211,2.10651749,3.12186195,0.84280588,0.83323285,1.06669494,1.61058722,4.22498403,4.66237955,1.13775700,0.73568678,1.01960525,1.75981168,1.85798516,1.38224972,0.84985323,0.54874449,0.00000000
0.65724803,0.68446202,1.09710733,1.13155476,1.25513073,0.82262550,0.73197764,0.84511889,1.34077158,2.09769337,1.48359762,1.01654643,0.77798759,0.98114818,1.63266942,3.06777067,1.76855343,1.14719280,0.83416271,0.97965702,1.76657471,2.07400232,1.46067876,0.84289657,0.74960425,1.00000000
0.58292533,0.71815243,0.89758308,1.05135966,0.86005040,0.79476186,0.61269683,0.80121182,1.25759377,1.77369460,2.80593254,1.14585524,0.78798944,1.36266594,1.89224309,4.66972765,2.61774245,0.95132405,0.65564604,1.03546526,2.56837202,1.97472586,1.11135334,0.75093874,0.57696547,1.00000000
0.58397309,0.73129630,0.92167339,1.02027601,0.92061074,0.77965222,0.63723942,0.82311891,1.34369971,3.02179752,1.88040350,0.98537663,0.77421448,1.32506927,1.75970148,2.69367834,2.47539636,1.01074827,0.64848730,0.93079203,1.50165540,2.03267867,1.53330722,0.95845803,0.60934791,1.00000000
0.69298833,0.70235892,1.00055097,1.30426250,1.37879211,0.80561380,0.79648271,0.98999227,1.39643137,1.77636849,2.11348127,0.92734863,0.84628562,1.31449999,2.16081741,3.06965268,3.21893545,0.98118226,0.65453652,1.20392095,2.65116877,1.69434692,1.23765902,0.98591034,0.58988105,1.00000000
0.54153080,0.73712162,0.95253496,1.08775117,0.93428441,0.71224210,0.68056185,0.88374386,1.35624699,2.37060364,1.55775419,1.15725702,0.71104778,1.10846648,1.91787664,3.66647706,1.98559477,1.02912619,0.81872533,1.17106565,3.12988849,2.33974161,1.44612314,0.88236585,0.63417484,1.00000000
0.62515865,0.67827462,1.12133238,1.41017411,0.89967067,0.89790576,0.70908714,0.95676139,1.74445473,2.36263296,2.24811431,0.88223106,0.71204246,1.14649041,1.94553801,2.75502240,2.78581663,1.19480454,0.73731354,0.99084115,1.92503763,1.98103176,1.47476916,1.08764828,0.68961200,0.00000000
0.75679856,0.81712350,1.08015051,1.36344029,1.14149236,0.90614150,0.74005138,0.92088629,1.64466711,1.98501080,3.32631031,1.43117962,0.76510172,1.27537538,2.89078185,3.08253221,2.77046164,1.07720546,0.75241372,1.14571398,2.09532064,2.17771986,1.58485950,0.98107939,0.69601596,1.00000000
0.52200294,0.74942777,0.97789081,0.97153970,1.13459445,0.77567956,0.63620822,0.75415461,1.20864501,2.25508331,3.21875710,0.85388673,0.68603742,1.03841376,1.59555840,2.58372390,1.60935707,1.02048470,0.67794526,1.19137569,3.11427249,1.89362507,1.01775749,0.88046931,0.58406548,0.00000000
0.62099398,0.74153263,0.96499019,1.46456718,1.45462114,0.96364065,0.70052341,1.27880517,1.35017026,3.33447813,2.20572962,1.06945907,0.82375834,1.08259171,3.49000408,3.41782454,1.86845597,1.37965760,0.80383194,1.11226311,1.78416921,2.75175337,1.26829042,0.98534816,0.70930390,1.00000000
0.65908081,0.91579463,1.05310001,1.31414621,1.02887719,0.82746385,0.93107852,1.05356180,1.94421085,2.91310901,2.19197588,1.13473403,0.93186186,1.34803853,2.20456007,4.32015703,2.26294496,1.11485365,0.77723789,1.22843173,2.27481716,1.91433887,1.55900737,1.08523906,0.78346919,1.00000000
0.60331314,0.62349045,1.06995334,1.20626973,0.85766753,0.79792574,0.65387480,0.80070234,1.54179994,2.36243046,2.62633489,1.07559140,0.74618420,1.41918275,6.00219785,3.59028960,1.62896148,0.93415621,0.79326096,1.11345830,2.25770474,1.88458009,1.48796429,0.80479110,0.52661335,0.00000000
0.59983320,0.72248608,0.82917195,0.83058619,0.87191275,0.91996089,0.61112099,0.88355219,1.44756276,1.75535493,2.08033877,1.05493524,0.70287840,1.22728981,3.23760760,3.43741128,1.36986999,0.91928659,0.67046123,0.84142887,1.65389918,1.65707965,1.38070518,0.75093754,0.59713827,0.00000000
0.60750033,0.71160289,0.90236107,1.19041541,1.31987217,0.94253099,0.59184991,1.00685497,1.42641106,2.37666254,2.58005468,1.06738156,0.68756903,1.10101120,1.77677741,3.84987774,1.79028478,1.27064805,0.66936205,0.88718810,2.51051438,2.46136661,1.14792916,0.97362647,0.62493455,1.00000000
0.54046542,0.62639094,0.93943840,0.81905788,0.96350288,0.64846212,0.60773476,0.88319030,1.00661778,2.46411921,1.09795487,0.82133439,0.61574869,1.19156371,2.32894579,2.88380358,2.02655312,1.09356569,0.74830031,0.87885641,2.46347291,1.27292574,1.14114342,0.73214530,0.61218885,0.00000000
0.66758212,0.81895205,0.86680815,1.16921169,1.01896922,0.92853805,0.79156158,0.93750601,1.61208859,2.21270509,1.86335918,0.98824913,0.79905327,1.35249651,5.17185544,2.72330120,1.61179320,1.30360048,0.86115354,0.99302290,2.18117768,2.23206584,1.21060055,1.05006028,0.73364010,1.00000000
0.57383085,0.66298893,1.06416254,0.96545062,0.87617934,0.89161819,0.65910643,1.02281211,1.39834846,1.70350228,1.68986503,0.90132641,0.66289138,0.95765962,1.80884977,3.62015366,1.49496780,0.96215078,0.73653794,1.17239833,1.54730073,1.92348067,1.22708683,0.75681666,0.70188224,1.00000000
0.62370465,0.81878893,0.86592342,0.95696461,1.00597493,0.77229564,0.63406854,0.86318647,1.16156111,1.57198243,2.15675120,1.17664405,0.70909464,1.05917081,1.95741038,3.08492365,2.08666296,1.09272996,0.65984777,1.11285716,3.02743395,1.68681002,1.31156689,1.00183925,0.69956215,0.00000000
0.58222993,0.69137929,0.96345298,1.19480434,0.94917790,0.72946956,0.67624553,0.90741935,1.44420842,3.25409176,1.81987414,1.01942326,0.85314826,1.24740166,2.36314189,3.24860872,5.44430840,0.96780881,0.71051919,0.97429325,2.21625395,2.32217527,1.21938164,0.87143601,0.58076535,0.00000000
0.61956447,0.75738306,1.00978522,1.21771546,1.12668835,0.85767330,0.75807690,0.99636161,1.54276086,2.26060168,1.78859393,1.43420933,0.83962922,1.19206640,2.07689747,3.08255885,1.72540092,1.06304260,0.79766400,1.11350706,1.66454132,1.70017531,1.34299161,0.91862791,0.70718091,1.00000000
0.62415680,0.80111218,0.98196198,1.02322410,0.98279436,0.76148305,0.70524647,1.12496320,1.28131218,1.74156105,1.97812405,1.06610655,0.74397945,1.39422642,2.58485363,2.90498996,2.86113421,1.01840913,0.73908133,0.92324726,1.70977378,2.11542164,1.53767736,1.03087228,0.68617257,1.00000000
0.59859561,0.73227356,0.99151242,0.98398585,1.12147658,0.80563367,0.67843816,1.00945380,1.73604896,2.06439701,2.42504234,0.89333705,0.83993198,1.01338648,2.24162359,2.81251765,1.70331083,1.03516525,0.62488113,1.20171215,1.41199966,1.68249556,1.32020081,1.14729590,0.60926728,1.00000000
0.70952874,0.73040784,1.19896368,1.28919190,1.34359129,0.86707846,0.71939232,1.04516913,1.33860170,2.75754456,2.28402285,1.22578567,0.80750206,1.25931280,6.27761145,3.14829632,2.38075730,1.25141627,0.84871932,1.51295466,2.09923046,3.31753635,1.25695550,0.97163170,0.71297270,1.00000000
0.56902885,0.66240844,0.80754178,1.13298599,1.05206861,0.85336715,0.67314036,0.94302442,1.06531555,1.76379580,1.52977748,1.09774853,0.62192942,0.97187805,1.95908978,3.13572573,1.67064669,1.19715320,0.58380613,0.86950780,1.85366117,1.66624098,1.24502697,0.79546514,0.54187101,0.00000000
0.55161760,0.77499203,0.88094494,0.99748514,1.04522557,0.85294408,0.63485375,0.84765051,1.49960501,2.47687047,2.83943578,0.81907636,0.85039712,1.21650990,1.72791983,2.87190446,1.92902728,1.18353466,0.76638728,1.14280187,1.88546572,1.52169617,1.26951121,1.02795607,0.70912925,1.00000000
0.55553021,0.75633445,1.07359978,1.31638688,1.24818281,0.86623357,0.59504114,1.02131100,1.22426059,1.45733591,1.78678682,1.08470749,0.74327377,1.20445022,2.84092055,3.19542468,3.43944008,1.29855676,0.69712617,0.87464979,2.13794199,2.52998319,1.39640713,0.98716440,0.60941897,1.00000000
0.52331497,0.70783876,0.81815620,1.12399756,1.08197492,0.76476473,0.63826307,0.94711808,1.35485755,1.40298003,1.77760918,1.02728734,0.64186528,0.96082896,3.57630205,2.78852778,1.86409147,0.98740305,0.75305806,1.05024419,1.42699063,1.83383466,1.25144582,0.81021731,0.53772586,1.00000000
0.59369701,0.80729433,0.91733714,1.10278692,1.04026372,0.81725651,0.59642636,0.88336451,1.80498859,2.99565399,2.13820516,0.90288630,0.68331259,0.93102098,2.07383055,2.74129346,2.74655914,0.91675025,0.60497727,1.14931078,1.48447897,1.90705452,1.16438596,0.85527921,0.58705372,0.00000000
0.67330031,0.70652446,0.79069927,0.98311416,1.06071882,0.65668284,0.71486229,0.86962020,1.32209546,1.54095018,1.72945609,0.87130176,0.74143025,1.05833738,3.67877750,2.41128811,1.55795909,0.89115147,0.82149869,1.11377918,2.75763030,1.99586661,1.74390452,0.83200140,0.58759490,1.00000000
0.61411167,0.72262252,0.99846413,1.23718422,1.04593662,0.95079767,0.77845453,0.88383016,1.34068846,2.49027313,3.80181256,0.94886475,0.75607806,1.34548644,1.55928623,2.93641209,2.77193861,0.95784349,0.75967531,0.91337546,1.65369483,1.77824459,1.10144589,1.07518810,0.55822996,1.00000000
0.53302446,0.74914315,0.82047255,1.15568641,1.05038344,0.82201875,0.64577267,1.02565501,1.30532269,1.63056976,1.53230460,0.91541160,0.82809313,1.03608556,1.93047581,2.84488315,1.70696873,0.93968946,0.79485222,1.16425272,1.54436342,1.50097653,1.19891063,0.91924669,0.64967356,0.00000000
0.65529342,0.75366524,1.00542867,1.00030937,1.13470229,0.70972411,0.69119855,1.02182912,1.45405972,3.28042162,4.45265606,0.84842311,0.69026653,1.27517146,2.50544404,3.02979228,1.74536853,0.90762171,0.62315910,1.06539918,1.80691871,2.75305382,1.09471798,0.90804004,0.59473203,1.00000000
0.77248806,0.88797392,1.03364592,1.16294429,1.26330266,0.91051831,0.80202164,1.20713370,1.63644797,6.12490334,1.66575899,1.25467209,0.76112769,1.22215472,2.21116337,4.36257590,1.94188080,1.10047333,0.83258701,1.48076691,1.89898244,1.70186119,1.32632596,0.98378008,0.81446993,1.00000000
0.62247850,0.70164561,0.83569990,1.36526160,0.92378154,0.96583710,0.67343827,1.04830839,1.68816736,1.85827056,1.56361133,1.04028327,0.76780579,1.40172813,1.95022390,3.56787828,1.83011147,1.03609546,0.78265607,1.32102882,1.63197238,1.75471291,1.52145575,0.86501403,0.61723552,1.00000000
0.57573992,0.77985469,0.95201550,1.19100293,1.03928639,1.08373482,0.68692782,1.10552941,1.81826886,2.99343223,3.07193200,1.27348948,0.67381021,1.07533210,7.83406511,3.42935784,3.03344223,1.04336200,0.77810142,1.02568202,3.71454917,1.97155127,1.49300400,0.84708242,0.58396290,1.00000000
0.60491393,0.68457729,0.84384208,1.35536076,0.92616802,0.82466587,0.66723144,0.90676096,1.22197693,5.25069133,2.79660137,1.14504099,0.79874284,1.33113075,2.03224903,2.97835433,2.42770047,1.31110442,0.85717538,1.06140225,2.12476393,1.83654049,1.57984621,0.78381951,0.59691905,1.00000000
0.67456939,0.89916983,1.16188394,1.20416762,1.57292864,0.76963576,0.83297485,1.01264575,1.31799862,3.49479826,1.96914464,1.26962879,0.86903416,1.34120921,3.13199122,3.79489154,2.46557682,1.15797195,0.86345559,1.20788231,1.62855142,2.94726500,1.99227399,1.01726731,0.67602091,1.00000000
0.61775655,0.73151431,1.10709166,1.25205879,0.94878263,0.86051254,0.72539892,1.06698876,1.70296155,1.81931914,2.02924996,1.12801843,0.69935335,1.13537055,2.08140647,2.86464832,2.93079964,1.18900222,0.78330584,1.50868051,4.30921160,3.52544360,1.72133424,0.98598410,0.66573740,1.00000000
0.58112130,0.76662378,0.79495796,0.94561328,1.19415147,0.84119093,0.67793579,1.06962299,1.41993320,1.98022574,2.76626622,1.00527735,0.72367290,1.19597074,2.87618703,3.60885264,2.12120639,1.14731513,0.67078468,1.15861422,1.45896632,1.64422465,1.51131987,1.05738283,0.60587330,1.00000000
0.58167182,0.82329948,0.91202867,0.97460019,1.02734761,0.76339643,0.65501491,0.99873792,1.20169048,5.50827010,2.18426845,1.27419631,0.69916891,1.01271398,3.57579130,3.11985491,2.66203546,1.39138626,0.89938520,1.12390839,1.82834669,2.65203274,1.07095738,0.93339889,0.67808339,1.00000000
0.61396792,0.79418223,0.91513415,1.31323734,1.44394535,0.89603524,0.73439221,0.82359896,1.43810030,2.07392005,1.70262498,0.90052773,0.79358589,1.17989513,1.64402828,2.93614976,2.47764906,1.03877584,0.73636081,0.94930611,1.86636262,1.67131525,1.40456321,1.03113749,0.57047615,1.00000000
