0.55186743,0.70818530,0.86516139,1.12740965,0.91990578,0.69277836,0.62095915,0.75408378,1.30781932,3.48160234,4.04260518,0.78796061,0.62818372,1.11073081,2.50581151,2.45819349,1.99161574,0.82259406,0.64108463,0.87499729,1.38645633,1.41020380,1.49569901,0.81334088,0.54340949,0.69441659,0.98469517,0.96968568,0.88043650,0.60368829,0.47042561,0.53083488,0.63677453,0.62084682,0.60800254,0.00000000
0.59413306,0.77424715,1.24848244,1.03953944,1.25123492,0.80574609,0.68811094,1.07519224,1.91957680,2.49834436,4.96074799,1.20881293,0.86803687,1.15071935,2.22626821,2.65290094,2.22443437,1.48589758,0.76450648,1.36333865,2.42893066,1.68394698,1.64270517,0.93661481,0.73329192,0.97043880,0.96409734,0.93977546,1.05873289,0.69610919,0.53663154,0.76579903,0.68557144,0.77796514,0.74663453,1.00000000
0.53140888,0.81571429,0.94652738,0.98006224,0.94528112,0.84466067,0.60908911,0.93468798,1.48194844,2.56156356,1.42095669,1.03904778,0.82668379,1.52042603,2.15560312,2.61905682,1.71298981,0.99258701,0.66501972,1.39526356,5.03212822,2.17232045,1.62640185,0.93815273,0.58958931,0.89441079,1.00125270,0.92544445,1.10255942,0.72293863,0.49195199,0.58246806,0.64927392,0.65083939,0.58735598,1.00000000
0.59731188,0.75183560,0.84105579,1.33034510,0.94872969,1.00806086,0.66486968,0.84570070,1.22514459,2.85478572,4.33017097,0.97229192,0.71197573,1.31312701,2.66147776,2.83600207,2.57498774,1.40168013,0.71709732,1.05758264,1.83916069,3.31822830,1.49400509,1.00537186,0.60132038,0.87846517,1.01040017,0.98266159,1.00936757,0.72754416,0.52022618,0.58978171,0.76334895,0.66696156,0.62919349,1.00000000
0.63136043,0.73560970,0.84576150,0.99615218,1.11661675,0.84166518,0.73718113,0.99613692,1.92073356,1.97610083,1.78205390,1.27067830,0.81698426,1.34292935,3.08739174,2.84501014,2.28979800,1.17240766,0.79471424,1.13768410,2.22061474,2.28259316,1.64755787,0.95875955,0.64431071,0.98669262,1.00038863,1.45218745,1.15083786,0.72372117,0.60101734,0.72444586,0.82096355,0.77096604,0.82893139,1.00000000
0.64340634,0.64808017,0.79407984,1.32486058,1.05459147,0.76436482,0.74338454,1.00029249,1.40951801,2.12512384,1.96042474,1.11371379,0.74814458,1.04718400,3.15099405,2.80176752,2.95793333,1.17921548,0.65295703,1.21719606,1.77481018,1.74036029,1.33734765,0.92281624,0.67504694,0.99762144,1.07700666,1.12567418,0.85546992,0.67752082,0.55426530,0.71579302,0.79161484,0.62530220,0.70297863,0.00000000
0.58581621,0.84108312,1.13790136,0.93764991,1.04956441,0.84956316,0.64981586,1.05614328,1.31173581,1.83276719,1.37188552,1.21515284,0.77071782,1.35752547,2.13699922,3.27779796,1.78036614,1.20378610,0.83792245,1.43295001,2.25073206,2.39457383,1.45120612,1.04339208,0.69177586,0.78985278,1.19985815,1.28590810,0.99976769,0.77234281,0.60820485,0.79819139,0.71696418,0.68776481,0.67460018,1.00000000
0.61305199,0.81130270,1.17597777,1.27408027,1.17280987,0.95067349,0.70768819,1.00176561,1.32725054,3.55957435,2.18744664,1.35686722,0.82712427,1.09968202,2.99637342,4.34105558,3.28793235,1.50411576,0.68541685,1.08743260,1.59670742,1.77540215,1.80030052,0.90867180,0.60362784,0.90384263,1.12316863,1.16002097,0.99386342,0.74520727,0.56435675,0.69374063,0.82813129,0.66601991,0.65926920,1.00000000
0.52935388,0.67181101,1.06121209,1.14383099,0.84758967,0.82459099,0.69307268,0.74265350,1.33703605,1.93310803,1.38019447,0.94244734,0.66620480,0.87221368,2.87612138,2.67260626,1.80127623,0.89951379,0.76973996,1.28396718,1.80683673,1.67197163,1.16699494,0.88967567,0.59264765,0.70045336,1.03146264,1.24554254,0.87303618,0.69843171,0.52412396,0.62940139,0.61371226,0.65316712,0.55750436,0.00000000
0.62436357,0.72306185,0.79448940,1.20407825,0.91653278,0.73907965,0.65325193,0.84045031,1.43311607,1.63658806,1.78104093,0.98726554,0.82731893,1.35178760,2.43172933,2.66065806,1.73922709,1.13611586,0.64887377,1.00518777,1.96937631,1.98500233,1.25092693,0.82199449,0.61799031,1.02659656,0.95108548,1.18760650,0.73521618,0.67953762,0.47932456,0.59797432,0.65366223,0.65683171,0.69495610,0.00000000
0.52981390,0.64373849,1.00904989,0.99390213,0.78986916,0.73134925,0.57800951,0.86995196,1.60173191,2.48846697,3.18951687,0.86088554,0.75357143,1.05788480,1.60121571,2.74431403,1.84660602,1.14907553,0.74793342,1.02650219,1.38745292,2.32722737,1.30146452,0.79929983,0.60640615,0.73093534,1.05398569,1.01291309,0.84494980,0.71122361,0.45832137,0.61328007,0.59114435,0.73924322,0.60507282,0.00000000
0.62664917,0.83160352,0.93069346,1.35810166,1.09658456,0.94779089,0.81086453,1.00620328,1.28989659,2.44512300,5.84954823,1.20021041,0.86848589,1.12430392,2.74057757,3.53948555,2.35508068,1.05187138,0.76717284,1.53162614,3.35692121,2.60078037,1.33764126,1.03336423,0.66847869,0.99030286,1.29219156,1.58027454,1.12591546,0.70542535,0.54299853,0.69907250,0.72996094,0.79054318,0.70016036,1.00000000
0.60288922,0.68996676,0.94167555,1.13742027,0.86138702,0.98600004,0.74598620,0.91237871,1.31587346,2.27948444,1.96383219,1.02034983,0.86500705,1.20923084,2.63798947,2.90619163,2.04625602,1.11478632,0.85662470,1.02117208,4.56009905,1.96188165,1.43082523,0.76809771,0.62717152,0.96426490,0.90550327,1.40441219,0.95770042,0.70066420,0.58443418,0.69900234,0.80056551,0.86289114,0.65549143,1.00000000
0.68496259,0.88877614,0.98640876,1.08883280,1.15409235,0.97896497,0.88371507,1.06993443,1.58464878,1.89891117,3.51938727,1.05628857,0.75859103,1.30750251,1.97287282,3.14392121,1.84002831,1.48025815,0.97138694,1.58802939,2.25094159,4.08670027,1.61146701,0.97547465,0.67040860,1.01294278,1.03311584,1.07594170,1.05170334,0.78845235,0.60901492,0.71608344,0.72805730,0.75111409,0.80679437,1.00000000
0.58508704,0.73775305,0.91536976,1.39725654,1.18756999,0.84597097,0.86101735,0.96423187,1.32652640,2.06901945,3.24665290,1.11535740,0.81639282,1.03718231,3.69802946,2.95212593,1.80042186,1.54957216,0.87244685,1.13164755,1.63837559,3.04719028,1.64101932,0.90169006,0.63874829,0.87333171,0.96890555,1.33535870,0.87784331,0.76550670,0.52660476,0.71695367,0.74677285,0.74550453,0.68998474,1.00000000
0.77250469,0.86389247,1.11297316,1.22729219,1.04780743,1.04669571,0.84735478,0.92155220,1.77380052,2.74342867,2.88928075,1.13956879,0.94210249,1.46691585,2.56718729,3.00531866,5.38196954,1.32063383,0.80551070,1.15106014,7.12817633,1.75269002,1.39049605,1.12693158,0.76006575,1.01038873,1.11843917,1.26267237,1.06294498,0.90420650,0.64614801,0.77552963,0.76556968,0.78687295,0.89630745,1.00000000
0.65212047,0.83075084,1.06095064,1.07981059,1.11849049,0.99562727,0.83753573,1.03268327,1.84586225,1.98923668,2.05709362,1.38725945,0.80770455,1.23865165,4.23406809,3.37026939,2.14829297,1.09048806,0.77522660,1.06163147,2.27433034,1.80864104,1.38503845,1.02564905,0.68968432,0.95592810,1.01104357,1.43267585,1.11754638,0.79641623,0.56724703,0.71339382,0.79529638,0.76195399,0.65028995,1.00000000
0.64296042,0.74315330,1.00922926,0.99814267,1.23067755,0.74869856,0.67686784,0.88035527,1.63373734,2.04789562,2.32587280,1.25498197,0.74685997,1.30485366,1.96180693,2.81938096,2.06365342,1.05202194,0.67683346,1.06584770,2.13695436,2.47140006,1.85331970,1.14288198,0.59145693,0.92312466,1.04488589,1.13113172,1.02613658,0.65512158,0.53228033,0.60205681,0.65244220,0.66429044,0.69814881,1.00000000
0.70513999,0.83436539,1.03775555,1.46366068,1.16675024,0.83903834,0.77211572,0.96226283,1.23096914,3.11034575,2.48452159,1.21141169,0.83926172,1.48310850,1.98098137,3.01925914,2.06380280,1.27113969,0.72562248,1.03938042,2.00026454,2.13322437,1.43304017,0.98175508,0.74264440,0.91308738,1.50523305,1.34822931,1.00869229,0.81891054,0.55799471,0.67853599,0.79715021,0.75989645,0.70940884,1.00000000
0.50706229,0.68722994,0.78167937,1.01484718,0.79629587,0.78225726,0.55387947,0.79918311,1.63908498,2.57398028,1.73482414,0.88785653,0.61242551,1.23107891,1.83105938,2.53064004,1.78509990,0.88518244,0.74038946,0.93837371,1.46107436,1.41899669,0.97131024,0.73382573,0.56024174,0.73612848,1.20928042,1.03722531,0.71691300,0.64099384,0.53105661,0.57918229,0.69966898,0.76164409,0.64134616,0.00000000
0.55122872,0.68148091,0.86867330,0.91335755,1.03544289,0.66210632,0.60987756,0.99157646,1.42865736,2.33748186,1.83401185,0.82657001,0.65772545,1.18704184,2.36222105,2.97400070,1.59630158,1.12448571,0.73011515,1.05525010,2.45990494,2.70823236,1.35679723,0.86827510,0.62555533,0.74799057,0.80956974,0.92721053,0.89451949,0.64646492,0.46726346,0.63539812,0.64697423,0.75556220,0.66475289,0.00000000
0.61451867,0.78374089,0.85066959,0.98168691,1.20897076,0.83030320,0.67991616,0.87050916,1.36779123,2.13212096,2.70216277,1.21988176,0.69322839,1.32886476,1.90342144,2.89542895,2.62832518,1.02822602,0.73333654,1.33430947,1.55258074,3.47560908,1.37721301,0.82842157,0.63759364,0.74590990,0.90886136,1.20340333,0.90920694,0.87576242,0.53815496,0.70379721,0.66128285,0.84287903,0.74061218,1.00000000
0.46524835,0.68380280,0.77014278,1.18761321,0.82654874,0.61834662,0.56420472,0.95730482,1.17019057,3.45753881,1.64535830,0.93171604,0.59646204,1.28014597,1.88744561,2.62423665,1.82592294,0.77130381,0.65024393,0.89678149,1.63868000,1.65791415,0.98903911,0.75378495,0.52114976,0.62047821,0.95124297,0.81847918,0.74811797,0.57641662,0.44350284,0.51792489,0.53233785,0.62215463,0.59651052,0.00000000
0.65820454,0.80592770,0.88867616,1.26248296,1.13402732,0.94766788,0.81600883,1.03700245,1.42156827,1.93197452,1.96630617,0.93078224,0.72187535,1.14921249,2.35400817,2.82532812,1.97404794,1.08842418,0.75374500,1.08217457,2.05021509,1.66523535,1.29264207,1.03925202,0.66692420,0.89149644,1.08129439,1.02489614,0.93034735,0.78033653,0.58366243,0.80335464,0.77993087,0.89664150,0.70052132,1.00000000
0.63557991,0.66909916,0.89626121,0.90452950,0.91334789,0.68951107,0.61419225,0.90411573,1.35507507,1.45598515,2.29798599,0.84673655,0.75171578,0.99280151,1.91007294,2.40155911,3.15850887,1.11275121,0.81110467,1.10358824,6.51110016,2.18284294,1.40989198,0.87999874,0.63102983,1.07471329,1.10754421,1.29415657,0.79955024,0.84342996,0.52322377,0.66788850,0.66766447,0.74781521,0.63458876,1.00000000
0.70836710,0.95742909,1.23941684,1.10146027,1.30907196,1.01812972,0.70209602,1.08097685,1.59532006,3.13935206,1.64615755,1.27957830,0.94679840,1.23216442,3.08911005,4.91389512,2.63418350,1.24848039,0.78319671,1.24434806,4.88784309,2.56060363,1.32957592,1.06309437,0.79534979,0.88948628,1.31804942,1.06207226,0.93621129,0.79469930,0.57812392,0.71726722,0.85875934,0.87503970,0.85440298,1.00000000
0.61895761,0.73335736,0.87314883,0.90426564,0.84067296,0.82673022,0.72263028,0.79991548,1.24293954,1.74298240,1.93066707,1.13828337,0.73003764,1.32509592,2.10978284,2.37714076,1.57564214,1.02583559,0.66808415,0.93926952,2.06192889,1.45099363,1.01930129,0.78842625,0.67496741,0.89404635,0.86548758,1.25883691,1.05599902,0.70104643,0.51759781,0.64481110,0.68285186,0.62460417,0.60979960,1.00000000
0.68836262,0.79914896,1.05741773,1.13647721,1.06773268,0.94420984,0.74001322,1.15542078,1.60937528,5.41023319,2.00638295,1.35047613,0.78815340,1.27667635,2.61776300,3.77368826,2.69780888,1.31843309,0.78355351,1.01120477,1.71859396,2.11230459,1.27348899,1.03961190,0.71517142,0.84525300,1.17952272,1.21651970,1.02876762,0.81776894,0.63483388,0.66701805,0.84526937,0.80977749,0.72178397,1.00000000
0.51566870,0.61754825,0.73211521,1.02771952,0.92660066,0.73681749,0.62354878,0.77786738,1.15894557,1.97364476,3.92423872,0.94937125,0.63314760,0.87820871,2.02267723,2.42976977,1.73003184,0.94594475,0.64774442,1.34133397,1.54641867,1.93041806,1.37915736,0.90378256,0.59418663,0.68456745,0.88105807,1.18953430,0.80050178,0.62100503,0.42954803,0.52409117,0.68107505,0.59099206,0.63924767,0.00000000
0.63242909,0.82127876,0.85544044,1.01384405,1.18213621,0.98314581,0.69751814,0.90876792,1.65831349,4.79209942,1.37477452,1.08185913,0.85650821,1.22742978,2.60911167,3.03994418,3.17288025,1.08391686,0.88764168,1.17861604,1.78309359,1.93353546,1.39078670,1.08541614,0.75264207,0.89972139,1.19978086,1.11036913,1.01298057,0.77929963,0.57776087,0.69811426,0.85098290,0.70325075,0.67524734,1.00000000
0.63184188,0.74685758,1.06243416,1.06115694,0.97175196,0.76955780,0.62111860,1.13041279,1.35757263,2.41804337,3.17084962,1.11344967,0.68606890,1.22572879,1.77241098,5.23170578,1.62290354,1.01681900,0.76494367,0.91555922,3.50984547,1.95610849,1.26331321,0.88434685,0.73672097,0.90258867,1.18242002,1.05842861,0.98977709,0.66149066,0.59428382,0.62231276,0.73141367,0.80617030,0.65842195,1.00000000
0.63004644,0.78975392,0.76188875,0.98137455,0.92225640,0.79386872,0.59378397,0.97150517,1.34632822,1.97344889,1.45024901,0.90736196,0.65558270,1.19236303,1.74056509,2.52244298,1.69360413,0.96869098,0.66241027,0.84210409,3.24202533,1.98804268,1.18759792,0.90156056,0.60363812,0.70852161,1.03600404,0.86417643,0.75281288,0.61863836,0.48719387,0.54999300,0.61492395,0.71840781,0.61655464,0.00000000
0.68076534,0.73635630,0.84780751,1.11001024,0.86581068,0.79767977,0.64362067,0.81520210,1.41970184,2.42052247,1.75918817,1.25095289,0.72761722,1.46085862,2.12950441,2.85310948,1.76767509,1.10163457,0.79108705,0.99599768,1.87198372,2.07935900,1.21210230,0.88964363,0.62466334,0.82634902,1.02521173,1.17355494,1.13625232,0.64388723,0.52118988,0.66614256,0.64396944,0.70279361,0.65889492,1.00000000
0.71992753,0.80025091,1.09300061,1.10582789,0.91285789,0.96820424,0.72562449,1.19847961,1.98489249,4.05564864,2.31695523,1.00480618,0.89185937,1.34584532,2.44181052,3.67824974,1.64990317,1.05492143,0.79550806,1.11779521,1.87372763,1.71834049,1.83917928,1.02433002,0.61078785,0.92577538,1.18055771,1.01829044,1.13178738,0.82034662,0.58325037,0.69555528,0.69652071,0.86812559,0.76585511,1.00000000
0.56400864,0.72343962,0.83353402,1.04423419,1.01747115,0.82392124,0.70155084,0.90430005,1.43326894,1.68512581,1.71375917,0.88954006,0.84610205,1.39872458,2.14851420,2.74432181,1.76692802,0.95412037,0.71628195,1.36404294,1.96860616,1.65300127,1.08952158,0.96479656,0.61175765,0.82530165,0.84865193,0.93923064,1.02898121,0.86555762,0.50362343,0.68463414,0.75926201,0.75724838,0.61937404,0.00000000
0.68241044,0.73747955,0.92411701,1.14797595,0.91377679,0.84213409,0.74439795,1.04679479,1.49951398,2.44011891,1.99711776,0.93326721,0.75769923,1.31122558,2.18994725,2.90493084,2.93213399,1.15117786,0.70911027,0.95172020,3.59058007,3.19970780,1.49537006,0.82253502,0.68726735,0.72432621,1.04540318,1.10202528,1.04958514,0.70045553,0.52662040,0.69333632,0.75884350,0.83155353,0.69562009,1.00000000
0.54670299,0.65988819,0.77238355,0.91751346,1.05122956,0.71861888,0.63375855,0.86193235,1.30239242,1.69565617,2.27451117,0.91197654,0.64056249,1.00979727,1.69688605,3.40617215,1.88366308,1.17167626,0.68946365,0.83924303,1.46943687,1.56105198,1.46530654,0.74615352,0.64440663,0.73919801,0.83079171,0.88619055,0.74803252,0.72168317,0.48321059,0.57754168,0.65618171,0.58695244,0.68398987,0.00000000
0.62630103,0.81653959,0.96488721,1.20738112,1.09280128,1.02796260,0.68583570,1.23311168,1.19009319,2.18832623,2.39129868,1.24313177,0.70770009,1.19092692,2.38571688,3.03139933,2.00091030,0.93922589,0.76924294,1.12712245,1.68568152,3.15048817,1.22353077,0.83991189,0.69780893,1.01764138,1.22035218,1.03783116,0.96637090,0.74165476,0.54575833,0.70991648,0.78820127,0.79701952,0.75272021,1.00000000
0.55001858,0.74894122,0.87847978,1.02468174,1.21468410,0.77121542,0.63812328,1.00821400,1.38590318,1.58548172,2.54905086,1.08928600,0.75715250,1.19545756,2.54942955,2.81956770,3.56318830,1.07290543,0.61815718,0.92329636,2.39052650,1.41532428,1.30499483,1.02255614,0.64239436,0.95505366,1.00018250,0.94026552,0.79337441,0.64586313,0.50057214,0.57112654,0.70652887,0.76530835,0.67583366,1.00000000
0.71243348,0.75493622,1.06136183,1.28407222,0.98857771,0.84054286,0.68951248,0.93580769,1.76479891,1.51547802,1.84034263,0.93407012,0.74149093,1.15091140,2.29999250,2.91512536,2.10467863,1.20319770,0.71476412,1.16662997,1.55627846,1.89983763,1.41830992,0.89155845,0.70880434,0.76452683,1.00442416,1.32049721,0.99337691,0.81454874,0.63261972,0.70203708,0.76003009,0.86002160,0.70777042,1.00000000
0.61953115,0.74944643,1.08016115,1.16721498,1.20989213,0.67561840,0.64483667,1.00985592,1.34342033,2.15777588,1.72316383,1.34103936,0.78843824,1.01489824,2.96934087,3.06005819,1.83086014,1.10746565,0.79529982,1.05900491,3.29333475,1.62636959,1.39533518,0.83149914,0.67667691,0.76609786,0.97447948,0.99877451,1.05621716,0.66068107,0.51395099,0.73484636,0.65338150,0.71444908,0.63595041,1.00000000
0.60250930,0.76381862,1.09844931,1.07850865,1.48119028,0.93858635,0.66595819,0.92295392,1.50204198,2.01624951,1.87200239,1.08322572,0.73042337,1.39206443,1.92289742,3.09492589,1.99688645,1.36179747,0.76130212,1.12998904,2.30893776,2.58138113,1.45699987,0.93071675,0.65111596,0.81573576,0.98741956,1.47905382,1.05293226,0.69201385,0.51148088,0.64985165,0.74522465,0.74073768,0.70917206,1.00000000
0.65672748,0.83142150,1.09601596,1.27718831,1.50448935,0.82451834,0.78802160,1.11570187,1.96383369,2.51108902,2.03506970,1.04976175,0.80490959,1.28482015,4.75675801,2.95651565,1.83024850,1.26418822,0.86074170,1.13807052,2.20155074,2.05608716,1.56270635,0.93486283,0.80354867,0.93638908,1.40223224,1.35180526,1.27765675,0.76896643,0.65216337,0.71249017,0.72491504,0.79565336,0.83807794,1.00000000
0.58896825,0.82350249,0.89888716,1.08044973,0.98686760,0.86358295,0.66805247,0.89744605,1.50383117,2.46064429,1.48055061,0.88446992,0.70953748,0.95630830,2.05248093,2.53562436,1.70047830,1.23740258,0.62864378,1.10224242,2.09804862,1.94783145,1.07620763,0.85697200,0.68271197,0.76377710,0.87456228,0.91216962,0.91931897,0.71667136,0.54357616,0.57894278,0.66597240,0.71748725,0.59715877,1.00000000
0.69916494,0.90090651,1.05380140,1.09394775,1.45106927,0.91049546,0.70357239,0.99601813,1.55569411,3.27523655,1.72219037,1.39247385,1.00976956,1.13789974,3.27242423,3.18859788,3.21360215,1.33042044,0.88457835,1.03649589,1.83238468,2.94788834,1.91905011,1.27477019,0.67170255,0.99610024,1.33834860,1.19530264,0.93169790,0.76729074,0.60204913,0.66055560,0.84196830,0.88797882,0.77644077,1.00000000
0.57351394,0.76489954,1.02276184,1.30320963,1.12597818,0.76891368,0.73454464,0.85973303,1.69557117,5.10294227,2.74927447,1.35012466,0.85167158,1.20854396,1.60678005,2.92327643,1.64299388,1.26275524,0.70585891,1.25370768,1.82334596,1.86065899,1.57740522,0.91742772,0.69917011,0.85137745,1.27659355,1.18115242,1.08165618,0.80011277,0.61941961,0.64963274,0.86162287,0.71327933,0.75996473,1.00000000
0.66866837,0.96109719,0.97692546,1.09265217,1.06227747,0.82398036,0.80356141,1.05754609,1.53074826,3.43773637,2.41674040,1.04168563,0.84689362,0.99479691,2.07295355,2.85824678,1.84670367,1.43268442,0.70706458,0.99950102,2.60103231,3.41402315,1.61996519,1.04828511,0.66168403,0.82736986,1.09094291,1.26166322,0.88739146,0.75424603,0.54341476,0.74195911,0.68707411,0.69635289,0.69661223,1.00000000
