0.56461681,0.74516843,1.02425540,0.94886024,1.18942207,0.74114326,0.61246517,0.98733840,1.59314753,3.68175741,1.52427209,0.97922218,0.81434856,1.20096512,2.47643957,7.21192426,1.93081183,0.88550680,0.74977950,0.95743587,5.67732185,1.45505716,1.54841134,0.97291720,0.60927476,0.98900985,1.20941274,0.90108170,1.08434994,0.68149644,0.52802081,0.58155271,0.80480400,0.78825561,0.71320917,0.61434327,0.00000000
0.65377859,0.75333492,1.10372563,1.00456791,0.99291916,0.79995239,0.78425432,1.20604101,1.29807018,1.83426671,1.86900710,1.14198652,0.73348365,1.37184908,2.34306952,3.64268218,2.34774652,1.03552432,0.71925580,1.14021126,2.42335520,2.10557601,1.80215896,0.89953080,0.67495376,0.82679802,1.36476915,1.07154249,1.10452349,0.76312864,0.56991900,0.65832759,0.92797671,0.85498091,0.67806466,0.55695215,1.00000000
0.58428693,0.85777539,0.98473217,1.16608536,1.20335310,0.83575302,0.70549692,0.87915851,1.42390478,2.12722457,2.01173296,0.98011867,0.80351232,1.06613608,3.55075172,2.96898184,2.27344237,1.17616029,0.75589922,1.12952850,5.85310838,1.65738328,1.44900297,0.82541746,0.59288027,0.71258561,1.04964050,0.99747973,0.98074142,0.70893006,0.54960763,0.54387982,0.69370885,0.73093156,0.60908785,0.59758485,1.00000000
0.61177365,0.73849642,0.85830378,0.96607666,0.89800830,0.88885228,0.74640075,1.01055628,1.24196407,1.81226326,3.36921369,1.14289780,0.80975858,1.33032877,7.40248886,2.98724216,1.82452212,0.92286313,0.73723610,1.42888357,5.29398617,2.18849168,1.50596476,0.89057788,0.69471895,0.74674480,1.06402534,1.21754493,0.89713346,0.86140517,0.56687388,0.67894705,0.65362193,0.77901500,0.70306789,0.58563285,1.00000000
0.56016358,0.72894292,0.83885320,1.01398547,1.20849231,0.78282845,0.68354509,0.82382871,1.64819978,1.97643865,2.02397281,0.97745109,0.68337757,0.99761530,2.20268360,2.88358161,1.64611270,0.91467673,0.73057183,0.90898704,2.36914785,1.76565612,1.30928547,1.10750503,0.72325363,0.87992019,1.18643606,0.97805385,1.09038808,0.69215715,0.55920294,0.66862607,0.70651931,0.64317009,0.72216346,0.59093516,1.00000000
0.60397926,0.75727021,1.00089840,1.37240516,0.91074513,0.91658522,0.70398296,0.99627382,1.58759554,2.32657523,2.07086385,1.20245804,0.76057220,0.95717788,1.78902879,2.60729221,1.67063997,1.27832494,0.68172376,1.14367108,2.00665772,1.81287830,1.01602304,0.87925179,0.55166639,0.78501201,0.96518561,0.90606887,0.84295506,0.69762045,0.54912137,0.60251089,0.66772665,0.80655664,0.68651459,0.61775362,1.00000000
0.65773913,0.89069419,1.14956668,1.57499128,1.09253179,1.01701469,0.81333807,0.95456589,1.66509543,1.90359966,2.53521506,1.08517206,0.83420984,1.12018327,2.72822840,3.80312986,2.00324499,1.17756920,0.82368328,1.42482492,1.41549530,2.23786994,1.45790917,1.00070367,0.67616804,0.82785394,1.12527123,1.27248059,1.07141877,0.72295577,0.53422068,0.67756063,0.76305792,0.71688857,0.68636884,0.65117033,1.00000000
0.71337492,0.85608235,1.28716763,1.24542596,0.93953694,0.88182381,0.74309023,1.19254231,1.61375232,2.38039641,3.25329359,1.33880160,0.80643148,1.60249846,4.02289068,3.29516848,1.86703646,1.49975047,0.90898379,1.33458058,2.10029060,2.57367402,1.64410282,1.14271837,0.73958547,0.86047529,1.00985609,1.36554772,1.03346041,0.82117491,0.66701917,0.67423278,0.89822187,0.85215039,0.74362665,0.65032938,1.00000000
0.57367634,0.73959632,0.97128934,1.13329322,1.19903304,0.77139326,0.72423427,0.98655026,1.11140852,1.97976996,1.82052214,1.23405074,0.65761459,0.93821007,1.56111009,3.87502323,1.71074571,1.23355004,0.66825115,1.05880757,1.29467818,3.83395159,1.15418232,0.81256717,0.62844527,0.71690279,1.00248765,1.07118499,0.98539344,0.63407414,0.58049526,0.60242440,0.78038187,0.74980445,0.66730138,0.53294407,1.00000000
0.57469722,0.72216199,0.89472475,1.13806435,1.16258364,0.91832299,0.69671780,1.00251047,1.52571061,1.72223561,2.28127604,1.09371122,0.86943896,1.04870036,2.31463527,4.15327143,2.61305288,1.16663951,0.78085773,1.05305542,2.32087348,2.30972583,1.24168097,0.82520198,0.67541741,0.82484956,0.99993102,1.12091754,0.95420208,0.68086351,0.57674450,0.58368927,0.66006162,0.77931353,0.70587982,0.62791736,0.00000000
0.50678515,0.69903410,0.80670624,0.92212028,1.09074107,0.87820915,0.64578571,0.85937075,1.12020165,1.76739976,1.80444017,1.25376050,0.69170556,1.01954973,2.43643481,3.23200281,1.87493654,1.30748057,0.76234077,1.02295846,1.63638611,3.76132868,1.24063394,0.85610438,0.63073375,0.79018867,1.10836649,0.97804076,1.01906782,0.67006677,0.48897631,0.67634469,0.72990162,0.62797937,0.62633188,0.61531621,0.00000000
0.55358513,0.68857631,0.84837447,0.77558131,0.75255696,0.62946489,0.53073393,0.73389596,1.28618539,1.50173796,1.73121751,1.01294608,0.70340317,1.02626292,1.52015726,3.38347972,1.54115873,0.89994599,0.58859840,0.81949161,3.10989734,1.78854621,1.07092994,0.84908292,0.56164074,0.72473676,0.95901740,0.93409654,0.80352979,0.62841684,0.48450387,0.56273310,0.57237122,0.60791095,0.54505404,0.49190686,0.00000000
0.68432635,0.91792085,1.07336505,1.23653103,1.08124856,1.00427253,0.84969351,1.12052820,1.40629063,3.18513201,2.20458947,1.11686676,0.84941651,1.19763387,2.58692961,3.52921359,5.18510597,1.11084595,0.99775848,1.16301081,1.76161938,1.76248352,1.52512746,1.05573089,0.83907109,0.96483294,1.35692885,1.18866054,1.20705793,0.95110611,0.62573535,0.64957493,0.92754468,0.85212133,0.72151830,0.71515045,1.00000000
0.59315398,0.77575264,1.01930432,1.38460044,1.23843430,0.83321198,0.77475690,0.91997322,1.25830993,3.15553907,3.15133470,1.05639172,0.78070271,1.14643537,1.91650832,2.66835426,3.93489357,1.29297651,0.86644561,1.09000880,4.11882573,1.72241117,1.37163367,1.01158986,0.57714028,0.92637284,0.94697014,1.01867687,0.90905409,0.85665096,0.51742009,0.62628182,0.65638424,0.85092621,0.68125249,0.66096557,1.00000000
0.58239042,0.66816210,1.04465068,0.89974609,0.95195509,0.81894364,0.73177466,0.82264651,1.27830408,2.31577358,1.53039050,1.15486882,0.66362277,0.96671349,2.93767955,2.43946097,1.77962750,1.04511596,0.64322737,0.83294839,1.96589636,1.44860296,1.12632590,0.91302074,0.57654638,0.71812841,1.08311968,0.99439866,0.87630268,0.73095923,0.54954929,0.54158863,0.61169425,0.73377684,0.57268022,0.54456243,0.00000000
0.54455472,0.67771442,0.85062055,1.36730727,1.10665396,0.78005817,0.73182842,0.94334460,1.48468570,3.49666067,2.20724597,1.03018944,0.86986453,1.03216120,2.31779259,2.91367719,1.74541751,0.92809477,0.68090770,0.94720713,1.83277114,1.60888586,1.13135414,0.87582028,0.64355873,0.87334650,0.94882005,1.29766785,0.88014566,0.68530525,0.57975404,0.61004217,0.77251996,0.65749500,0.63519859,0.59380000,0.00000000
0.51624486,0.65158283,0.88574909,1.11668766,1.03122949,0.75948162,0.66794886,0.83142131,1.06111377,1.53026763,2.82529036,0.94685023,0.72429658,1.04540627,1.93402763,3.26527998,2.10448737,0.85418816,0.73799711,0.97758865,1.57354592,1.59001390,1.28312084,0.79665908,0.59861579,0.79020119,1.15192352,1.14455504,0.90878524,0.79139536,0.53413816,0.61497879,0.61276120,0.61156038,0.74358541,0.53268832,0.00000000
0.62678493,0.79868250,0.97755877,1.27403538,0.93594148,0.75680874,0.67024749,0.93158269,1.70289382,2.35594371,2.48666941,1.06768242,0.68987569,0.99915858,2.65791100,2.82919938,2.07415498,1.16044289,0.73086837,1.22036088,1.55509372,1.88094840,1.65619895,0.91750953,0.62869396,0.87282293,1.21090017,1.36071159,1.07804410,0.88335315,0.58078555,0.64127145,0.77759200,0.83621339,0.66965851,0.62561770,0.00000000
0.62618591,0.81134095,1.10099833,1.08763334,0.94658994,0.87436519,0.66256444,0.91761064,1.47419668,1.75303760,2.51893710,1.12139143,0.77990655,1.28238712,2.54493666,2.96751649,1.93315403,1.17533061,0.73174290,1.55720080,2.24935041,2.44278470,1.15616713,0.84812566,0.77266818,0.83518636,1.04771480,1.34427951,1.12866483,0.78504058,0.55903899,0.64615458,0.80837218,0.75944920,0.65725233,0.63587566,1.00000000
0.61581458,0.69947519,0.92218654,1.04516014,1.26064463,0.78538402,0.76141248,0.86208910,1.39419354,3.68521351,1.61809851,0.91255114,0.78043102,1.09083916,1.80816641,2.80741545,2.11453846,1.00919001,0.66493418,1.34627298,1.60253020,2.97146927,1.06711244,0.81841511,0.68741639,0.88055066,1.23818755,0.88567000,0.82041509,0.72647010,0.50407494,0.64233500,0.77680495,0.70572595,0.61747192,0.63654397,1.00000000
0.57546399,0.80424315,0.94270015,1.36214992,1.13113663,0.71027678,0.73737200,1.08635258,1.28909334,2.79822038,1.80976556,1.42346007,0.81764410,1.45444351,2.63809890,2.78140702,5.20741386,1.19615603,0.76397262,1.11328729,1.69408230,3.13793836,1.39045502,1.14883471,0.56190683,0.79773896,0.98932143,0.96066961,0.88930104,0.69161358,0.47282313,0.58039202,0.70441894,0.64803093,0.71415529,0.54141794,1.00000000
0.64195105,0.81017791,0.90523971,1.16257771,1.01647380,0.77485862,0.64299012,0.83359368,1.38314160,2.77876193,1.61686784,1.16429057,0.71396764,1.08887591,2.05381060,2.69873915,1.63806440,0.93557405,0.75634393,0.98997226,2.31820018,2.05851263,1.37367555,0.83580446,0.59625326,1.01872326,0.90826044,1.18187144,0.84844851,0.67802180,0.47708826,0.65838071,0.64365015,0.71187127,0.68774777,0.57279064,1.00000000
0.63622454,0.71120193,1.13568545,1.19895181,0.93519442,0.90581537,0.67116895,1.00854747,1.28085247,2.24403385,3.23860939,1.01417459,0.82545068,1.47141308,2.05942570,2.90866370,1.86227310,1.02726232,0.65532215,1.08862296,1.88956340,1.55033353,1.23625713,1.05716816,0.62101514,0.81815542,0.96677867,1.23895899,1.06505224,0.73413778,0.51487088,0.63025275,0.82558579,0.76151368,0.67888120,0.61409863,1.00000000
0.58167148,0.70761999,0.94438177,1.25571511,1.26021264,0.86557057,0.76657827,1.14352048,1.38802709,2.66582131,2.28925186,0.99930789,0.72175171,0.99514217,2.74776224,3.09517885,2.27618214,1.26984765,0.73109312,1.02046614,2.37364279,2.06981060,1.16707210,0.95123670,0.63165939,0.97891768,0.98481104,0.96811775,0.77866510,0.86248439,0.52927559,0.66610188,0.70796660,0.66480858,0.72458879,0.59988253,1.00000000
0.52539944,0.67672250,0.82346187,1.32882434,0.79381505,0.70513908,0.58483736,0.95406362,1.40371244,3.93800285,1.72721933,1.00340008,0.65556510,1.06082804,1.62688012,3.00003206,3.11339328,1.02293428,0.59620046,0.88367433,2.19947594,2.43199872,1.11198527,0.83158122,0.52523746,0.85569536,1.09794501,0.88653206,0.88289870,0.64700205,0.52169429,0.65813732,0.58412922,0.66217961,0.60061461,0.55395193,0.00000000
0.51787619,0.77877287,0.99461069,1.17881201,0.94964430,0.86674437,0.60995930,0.85669048,1.22763798,1.99496115,1.58719689,0.99445589,0.73981207,1.17817029,2.11806971,2.88937985,1.63828270,0.91575035,0.74716957,1.01261843,2.93894336,3.06164958,1.30184017,0.93445218,0.67075829,0.74469878,0.87643887,0.88630842,0.80879020,0.70131162,0.49531276,0.66268182,0.77198580,0.67253326,0.62222535,0.59053758,0.00000000
0.62212435,0.73548737,1.01828724,1.35746130,1.25552232,0.79591345,0.79892976,1.03548378,1.25584214,2.48320732,1.61982953,1.36677096,0.81749476,1.16247462,2.12664823,3.91803989,2.30946856,1.09346178,0.78734774,1.34991599,4.67388336,1.76978927,1.25443778,1.02928823,0.71956729,0.96974096,1.13468588,1.43125170,0.86195134,0.78616068,0.58187844,0.69816008,0.78201041,0.82991783,0.66914354,0.63314592,1.00000000
0.65247724,0.82211967,1.09175535,1.26171416,1.04982803,0.84095440,0.72669873,0.98922009,1.56879722,2.06896671,2.28074347,1.14154247,0.85474122,1.36336144,3.04838544,6.18816637,1.71439291,1.50153376,0.94352395,1.25563735,1.59735157,2.69124174,1.33088488,0.91103768,0.65915136,0.80782850,1.13510188,1.11244173,0.89111466,0.72626553,0.57183707,0.68984986,0.72548506,0.73013701,0.68747489,0.74540087,1.00000000
0.57031908,0.76517786,0.85211658,1.32167280,1.15282062,0.85430894,0.68072165,0.96002575,1.59622040,1.71728275,1.75169682,1.10052099,0.70594127,1.30906704,2.31690242,2.93326972,1.78308147,1.01227091,0.65405782,1.09917839,1.85305809,1.69535547,1.47961010,0.86663083,0.60071307,0.69956109,1.11763019,1.11803173,0.85939337,0.68537505,0.52050735,0.72869121,0.70705975,0.67218211,0.61184796,0.62106286,0.00000000
0.50147662,0.70862709,0.84867957,0.93221119,1.05163091,0.70137524,0.62368226,0.76691067,1.23179391,4.48382411,1.48542794,0.98853367,0.58924509,0.98337617,1.73039796,3.61735188,1.47500700,0.88988789,0.69425390,0.87425344,1.71203891,1.53970769,1.35970029,0.76563896,0.56549936,0.71496223,1.16163167,0.91935033,0.79231857,0.66346943,0.47775699,0.59473666,0.63501184,0.67357196,0.54196565,0.54359678,0.00000000
0.68153852,0.83687574,0.99117329,1.18982450,1.07897841,0.86033200,0.68052494,1.06536331,1.86211735,2.06165706,2.31941167,0.98878338,0.73670920,1.20993304,1.63630789,3.85653720,1.98737750,0.96172825,0.69369532,1.19874086,4.20542396,1.74859108,1.52418069,0.95802946,0.65054658,0.76468304,1.27662783,1.09878987,1.03124909,0.87463276,0.57640805,0.71063305,0.71218732,0.75134421,0.71110246,0.58085779,1.00000000
0.68126529,0.76063823,0.89816587,1.48176198,1.19236642,0.84259669,0.69774061,0.94528430,1.78581588,4.58851808,2.68489994,1.00104844,0.74511672,1.52332889,2.12986254,4.00052797,5.67735116,1.28421780,0.79035714,1.34475921,2.29495230,2.02076709,1.37865257,1.08413977,0.71564585,0.89239286,1.12773588,1.28982893,1.04168845,0.88145584,0.60927762,0.76524270,0.85438642,0.81887397,0.68491476,0.59060565,1.00000000
0.66699751,0.89454016,0.90969826,1.33452794,1.15134750,0.95076266,0.68391325,0.92673302,1.53518952,2.69705824,1.81157219,1.00191474,0.96729279,1.08933724,2.46870907,3.24425501,2.44524006,1.07696347,0.84263355,1.34862256,4.40839652,2.76898867,1.53762498,0.95143595,0.72417797,0.87526182,1.09609728,1.13285957,0.88564267,0.90724855,0.59868475,0.79527208,0.70749818,0.83418636,0.76534932,0.60396373,1.00000000
0.58251454,0.72019808,1.12359374,1.22497227,1.05786600,0.72001491,0.65847397,0.94656320,1.18178308,2.07004143,2.90149568,1.00382068,0.71757928,1.10046177,2.39564644,2.68058525,2.21400916,1.03971833,0.80212053,1.04083010,1.63198768,1.84388773,1.21333127,0.90426285,0.66084733,0.79248460,0.92080242,1.25564643,1.08593588,0.70124143,0.54350295,0.65277405,0.61725738,0.70012043,0.73740179,0.60639770,1.00000000
0.62454367,0.71901575,0.82658939,1.20133889,1.20961551,0.78186164,0.81773373,1.03269833,1.18355744,2.87235642,1.44889558,1.06727530,0.74099529,1.00650205,2.42662880,2.98457924,2.64210456,1.23785339,0.78288095,0.94400844,1.86617743,2.24551174,1.18111060,0.85061619,0.65968873,0.78935851,1.01376491,1.22819006,0.90242963,0.78662480,0.60008488,0.60063464,0.65894273,0.78732793,0.63428404,0.60506055,1.00000000
0.69031801,0.82410003,0.92252655,1.15649394,1.09700451,0.76683493,0.74150709,1.16838628,1.72069433,2.51844542,1.58132172,1.12538193,0.82531204,1.40683078,3.68341437,2.89774444,1.87947331,1.23681700,0.81900898,1.09038588,2.57611427,2.28670157,1.46145636,0.98054814,0.69761351,1.05639918,1.00820478,1.07066891,0.99129368,0.76116862,0.55601579,0.70234281,0.88432984,0.72822379,0.83349519,0.55942623,1.00000000
0.65488897,0.81598229,0.91562037,1.10815609,1.23576605,0.78453831,0.67815653,1.11041244,1.72853133,2.40805739,2.06785914,0.97304604,0.90481079,1.28249345,2.99267139,3.88626600,3.14757521,1.08371862,0.82801716,0.95223757,2.68300411,2.53856217,1.19436458,0.86641984,0.71791089,1.09208082,1.11770168,1.22870657,1.03395646,0.80902706,0.53861048,0.72948161,0.80159558,0.73928351,0.78247796,0.66646938,1.00000000
0.62143255,0.84511101,1.03376047,1.11219122,1.23899003,0.95210448,0.73943687,1.05843779,1.42728804,3.19019230,1.81468165,1.38184223,0.82604949,1.01372501,1.95166869,4.26894872,2.28399393,1.40172387,0.75653063,1.54720092,2.42797730,1.76876448,1.21669868,0.91268607,0.78022185,0.78035996,1.00436766,1.01692071,1.09094300,0.76475781,0.56941805,0.62408068,0.66540214,0.74166286,0.76947845,0.59709625,1.00000000
0.51894607,0.72953240,0.87569258,0.98176266,1.00847093,0.75279895,0.60261817,0.95390538,1.39129889,2.12535880,4.68236023,0.96737912,0.64444694,1.03576464,1.86211880,4.60702660,1.64811770,1.08258534,0.69238681,1.15590315,1.97635139,1.86741911,1.15832556,0.76969710,0.52230162,0.84560213,1.04822503,1.22702632,0.79119291,0.66639716,0.48746177,0.52637862,0.64547082,0.61179502,0.67410182,0.52899107,0.00000000
0.62523408,0.67179220,1.20805910,1.03872219,1.13493309,0.82423928,0.76696683,0.90377087,1.29518857,2.33011417,3.25171399,1.22238874,0.70681877,1.18834569,2.52312450,3.43049664,2.32117123,1.37641821,0.71674408,1.48479073,2.49649451,1.81641790,1.40481763,0.86400614,0.61722555,1.07434848,1.19029734,1.39824061,1.02342887,0.79175671,0.54831789,0.61154580,0.67954924,0.84929853,0.71430890,0.64514795,1.00000000
0.59425299,0.72340051,0.93659415,1.02340428,0.85535277,1.00805596,0.70889205,0.83904838,1.30866188,2.19291370,1.80738947,0.93770906,0.78391435,1.01930632,2.11403679,2.59332988,2.20762655,1.16053779,0.71717557,0.94071598,2.00589323,3.20553382,1.30096289,0.99597846,0.58859226,0.92748195,0.96926219,1.18502511,0.88104523,0.69948545,0.56002389,0.72690215,0.81266566,0.69322413,0.65389911,0.53766317,1.00000000
0.54233963,0.75172782,1.00967477,1.30864209,1.13130187,0.66605693,0.58987203,0.86722272,1.26737247,2.58965954,1.53577237,1.08779615,0.68054464,1.17902165,2.39425136,2.59245963,2.45461131,1.09659292,0.74420041,0.90490556,1.61476362,2.12884722,1.37095445,0.79632438,0.61086310,0.76343075,0.89275433,0.94789957,0.79174205,0.72617615,0.58364598,0.66743017,0.70642760,0.69254064,0.61062708,0.53941287,0.00000000
0.57190989,0.74229134,0.88107490,1.33194184,1.19532787,0.84961665,0.61977433,0.81555497,1.89129189,1.93564973,1.92559317,1.09642954,0.73553147,1.06849484,1.74869243,2.74932247,1.95780174,0.94272839,0.70472691,1.06785706,2.31089651,2.36439457,1.15852586,0.91179407,0.56367692,0.80049124,0.83132609,0.90087689,0.80347802,0.62920874,0.46193130,0.61010677,0.62796309,0.62805449,0.65975641,0.57035090,1.00000000
0.54454141,0.73285004,0.84305992,1.25827050,0.94028266,0.67344726,0.65200484,0.74341171,1.55162336,1.41495204,1.75497960,0.91624267,0.80449473,1.01000092,4.83452395,2.70351203,1.79531557,1.09356343,0.60880238,1.00612036,1.58709541,1.93357402,1.36279841,0.83183658,0.63505292,0.80576849,1.03796720,1.09774636,0.84687224,0.68389145,0.49279343,0.57336457,0.63238348,0.73079011,0.67035458,0.50687052,0.00000000
0.54114286,0.76208774,0.87102369,0.94615003,1.12365536,0.82347997,0.69702225,1.01098257,1.08829452,2.31260135,4.13275696,1.17144458,0.82989683,1.03777302,2.77399225,2.90802982,1.99976138,0.98995715,0.65999147,1.10834563,1.74304512,2.03742293,1.50165123,0.93088354,0.55900055,0.82765988,0.88621248,1.03803831,0.82627016,0.70469196,0.53081867,0.59495628,0.81944371,0.67204006,0.66136875,0.63422977,1.00000000
0.53153183,0.63695173,0.80860767,1.07807546,0.98728051,0.79540949,0.69211986,1.06970996,1.52334702,2.10617791,1.74540612,0.88063874,0.66774500,1.00233406,1.58955383,3.18366444,2.16272765,1.14562174,0.62662024,1.02070355,1.51688030,4.78241957,1.52214032,1.04665664,0.58530515,0.74182961,0.86922000,1.02869098,0.79749448,0.77899944,0.47165774,0.60478786,0.60682019,0.73173823,0.66403210,0.57197802,0.00000000
0.73949375,0.82306273,1.15302049,1.01133798,1.32292462,0.88585859,0.72888071,1.03385816,1.77566709,2.83902790,3.31717064,0.97665062,0.77015549,1.30995926,5.24025967,3.27645071,3.35240744,1.22277307,0.82476263,1.23262107,2.90039073,2.54786163,1.78360564,0.93772872,0.82039918,0.75737705,0.99796706,1.10158519,0.85364814,0.72587104,0.60946770,0.63211184,0.82119684,0.74839147,0.78732244,0.69112752,1.00000000
0.69443134,0.74410271,0.79409845,1.29693467,1.02181126,0.88439125,0.79104370,1.05499717,1.30662386,2.24412868,2.83317299,0.97938463,0.81894855,1.48289527,2.44425901,3.03877549,3.80173602,1.04126415,0.66168651,1.19807926,2.82304208,2.04066208,1.48184623,1.08119985,0.62212151,0.91447553,0.95373049,1.25020868,1.00693274,0.76198650,0.51096389,0.64802492,0.83697339,0.80111535,0.60339575,0.55468105,1.00000000
0.55491884,0.68855437,0.97139199,1.22921603,1.03987494,0.90595941,0.61136354,0.89363202,1.39245813,1.96609943,1.83143938,1.20410161,0.83947852,1.19585501,2.50839293,2.86716092,1.96662770,1.24423587,0.78250104,1.27471068,1.53982109,1.92477228,1.38688505,0.97672820,0.64105324,0.72804233,1.20905950,1.29944363,0.98790416,0.73271891,0.49302372,0.58033163,0.63142951,0.65761340,0.62653367,0.57933342,0.00000000
0.66436651,0.90557559,0.99879840,1.03928718,0.93750363,0.92318388,0.88195857,1.15352053,2.02871146,2.10214058,2.05905648,1.47742754,0.82651113,1.69515835,3.03981398,5.47976819,2.39925143,1.20107888,0.74351664,1.12690157,1.87272492,2.48726334,1.78087868,0.89079090,0.71406183,0.96034980,1.62698168,1.33904167,0.93210043,0.80625283,0.60089223,0.74980285,0.79873005,0.77035228,0.69725869,0.64486003,1.00000000
0.52989472,0.66900109,0.90910797,1.21033086,0.84687950,0.89315970,0.61438951,0.85876489,1.22842279,1.57871164,2.40392886,1.03319554,0.67015898,1.20762620,1.83854896,2.82166380,1.80229936,1.17891043,0.60123928,0.81216115,1.66889217,2.17979253,1.02191374,0.85750760,0.58345302,0.67415819,0.89262675,0.98475331,0.81942042,0.69555095,0.46669129,0.64778224,0.69222951,0.58173938,0.60373293,0.50398407,0.00000000
0.71152377,0.77928919,0.88916853,1.33248736,1.26529909,0.89569857,0.73924851,1.13287445,1.29568284,3.59968808,2.10519089,0.91551927,0.93951025,1.33254316,1.97596965,3.91188232,2.46810683,1.29830466,0.78497647,1.25671703,2.06051163,2.67192946,1.48092523,0.91860454,0.71143753,0.85614653,1.28391382,1.38899723,0.99527929,0.78348091,0.58288044,0.67095917,0.70538005,0.79154800,0.78585513,0.67950977,1.00000000
0.64313010,0.76774735,1.12405545,1.05694726,0.89105939,0.81462714,0.67019262,0.93320049,1.38936346,2.04590438,1.74982071,1.25388326,0.82663461,1.09325470,2.10967942,3.18527572,2.15178671,1.25970471,0.73007623,1.32699084,3.82450121,2.29287566,1.61886237,0.94047813,0.62373535,0.76061560,1.15785178,1.01735823,0.94541920,0.70251465,0.56231317,0.61224884,0.75541689,0.78011563,0.80417356,0.60155782,1.00000000
