0.63126359,0.72224607,1.05175406,1.11583181,0.96984857,0.91585103,0.73256733,0.89275097,1.80759492,2.17226678,1.99098434,1.25079616,0.84810516,1.06731333,2.37047349,3.65524350,1.00000000
0.70959623,0.81885753,0.98699775,1.18250315,1.21086206,1.05804141,0.69960812,0.92260089,1.46718028,2.88640268,1.60608154,1.07745581,0.93200063,1.26042197,2.76801389,2.87473432,1.00000000
0.62844034,0.66420702,0.80315666,1.17458366,0.91877044,0.94328269,0.74457315,0.91655417,1.46137152,1.84831928,3.05027345,1.10491218,0.79413057,1.17350974,2.14090980,2.78083650,1.00000000
0.59632282,0.73728141,0.95607848,1.19478142,0.90939383,0.75626179,0.73432268,0.95574449,1.46853122,2.32405877,1.77396567,0.93433828,0.82712069,1.10914696,3.88378445,3.40559706,1.00000000
0.60581422,0.79405934,1.06579786,1.15685641,1.06377156,0.82837749,0.80997309,0.94618144,1.26244726,1.59557947,1.86050765,1.03119627,0.81169763,1.19201914,3.36359458,2.81945047,1.00000000
0.54892979,0.61558883,0.89781564,1.15219192,0.88335552,0.74710379,0.69923834,0.97134699,1.06103873,3.22509120,2.97756853,0.86411811,0.78899877,1.20063797,2.83981720,2.59217480,0.00000000
0.65024302,0.74735844,0.99174384,1.09627382,0.96894251,0.97300467,0.72365531,1.25867110,1.66895482,2.41917177,2.06145134,1.12903606,0.76238468,1.60659452,2.26733535,3.39442038,1.00000000
0.59058397,0.62798811,0.76612952,0.85401977,0.86238220,0.77119001,0.60739988,0.88160402,1.24665636,1.69486269,1.32854006,0.99976092,0.64237659,0.96990403,2.32792476,2.30736595,0.00000000
0.51753981,0.71562271,0.97985535,0.93851875,1.02739265,0.72462436,0.65567118,0.91708103,1.31980170,2.12273408,2.58513479,1.24861373,0.71628150,0.86450245,3.02846737,2.73124016,0.00000000
0.63590713,0.74151048,1.07622041,0.98644618,0.93945009,0.77848412,0.64998338,0.85205488,1.46956500,6.40390133,2.26865565,1.39829379,0.79333690,1.07533987,2.34078198,3.28220325,1.00000000
0.64112673,0.76803818,1.19923874,1.46733810,1.18820608,0.79726162,0.78687222,0.92804336,1.35303124,2.24942305,3.41312432,1.05462377,0.84243088,1.02995252,2.61943097,4.01268603,1.00000000
0.67588874,0.77679751,1.11229032,1.08982581,1.37427332,0.91913325,0.76486869,1.03644605,1.73928368,1.71043944,2.23409477,0.93160997,0.90011088,1.10636303,4.56707903,3.27688071,1.00000000
0.73057926,0.75360228,0.90568188,1.19423316,1.21795268,0.97743584,0.77063504,0.93133852,1.51903925,2.56541199,2.03586969,1.15183108,0.81775180,1.58619151,2.04709334,3.39102641,1.00000000
0.61776408,0.78731633,0.94804167,1.00269512,0.96906824,0.70197576,0.63620928,0.96509617,1.13396825,2.37964907,1.74714204,1.00611377,0.66611395,1.40471074,2.13175959,2.71458056,1.00000000
0.68120257,0.89558269,0.94746964,1.13616169,1.54675805,0.91356890,0.83041734,0.95700967,1.61738991,3.47047549,1.72142439,1.15496352,0.81214371,1.33163074,5.63519543,3.00235575,1.00000000
0.48284154,0.74627650,0.94715576,1.15800657,1.00809506,0.71295081,0.62263079,0.85012781,1.04257769,1.55978657,1.53531278,1.01555623,0.65716558,1.01694896,1.81211609,3.96364703,0.00000000
0.55933393,0.75381207,0.97903964,1.30216120,1.31563455,0.69244663,0.67121454,0.86147209,1.32632685,2.29419187,2.20785314,1.17966348,0.72167592,1.08221624,2.02473015,2.28745356,1.00000000
0.55395783,0.66849212,0.90984182,0.94553253,0.89893024,0.76752662,0.63376709,0.95009620,1.58938707,1.71354905,2.02631550,1.29709151,0.65964328,0.94587118,2.05686815,2.91222642,0.00000000
0.61343337,0.78945056,0.81571504,1.20542109,1.12514123,0.79231114,0.63328490,1.13404938,1.31861144,1.88125149,1.59365543,0.82052896,0.72541231,1.32160924,2.49710159,3.05135544,1.00000000
0.61720003,0.78605526,0.93134403,1.06871218,1.32911629,0.87700214,0.73997645,1.00916383,1.47899380,2.74467073,7.00278432,0.89769547,0.75063450,1.06479041,2.08160464,2.41728830,0.00000000
0.59041660,0.68176367,0.85558816,0.85406223,1.10022921,0.71149292,0.63760184,0.88816000,1.07162904,2.35969418,2.03973499,1.00358618,0.64866459,0.99918426,1.77743271,2.68622621,0.00000000
0.56019892,0.77294985,0.88722926,1.07998394,0.88879882,0.65042571,0.62079433,0.81815678,1.31483088,2.01479589,1.75058953,0.89906639,0.77099288,1.03660681,2.26814716,2.89891872,0.00000000
0.59282905,0.82867857,0.93909729,1.45603179,1.03432415,0.89209403,0.73019118,1.03424110,1.14659927,2.39801387,2.01950635,1.01420726,0.76129173,1.10295747,1.92523310,3.05603895,1.00000000
0.69994573,0.79959809,0.87063592,0.98877621,0.92795759,0.92770959,0.78441659,1.16870591,1.49880512,1.97451588,1.89692207,1.37496768,0.86653652,1.24618069,2.45240045,3.53794861,1.00000000
0.54725160,0.84512554,0.75668388,0.87895413,0.82275107,0.96484017,0.64944935,1.14098160,1.12200381,1.64090339,2.91792427,0.85779767,0.82442876,1.20295140,1.98323101,2.59373624,1.00000000
0.59570997,0.73301711,1.10002473,1.39467996,1.20595708,0.77323623,0.72612591,1.06735407,1.31419215,2.31302297,2.91803633,1.23484957,0.76294424,1.04705009,8.80701425,3.27545584,1.00000000
0.50754132,0.70329006,0.74721151,0.93066274,1.00621395,0.66520047,0.59516713,0.74335440,1.08866243,1.97191441,1.46421013,0.84835864,0.63226508,1.25598056,1.90721449,2.54545435,0.00000000
0.51509952,0.67938197,0.92033992,1.04663576,1.01786201,0.65264493,0.57755907,0.96785158,1.09352694,1.30563472,1.38130335,0.93006641,0.60483961,1.18729533,2.83034571,2.85107211,0.00000000
0.62053891,0.74455404,1.05193117,1.11577010,1.53230666,0.86834383,0.76500561,0.99952388,1.42286566,1.78044684,2.03207812,1.37950134,0.83393911,0.99999045,2.17516894,2.86950454,1.00000000
0.68943327,0.86317012,0.83828273,1.31605995,1.10709968,0.82677527,0.77641123,0.94411940,1.93572249,2.12373170,5.89633750,1.02057104,0.85519319,1.39647287,1.74989810,2.38426513,1.00000000
0.60118743,0.79379158,1.03099874,0.95493960,1.01873208,0.73533717,0.84514895,0.93878803,1.46614961,1.60516619,1.49143173,1.31450852,0.73126773,1.44020051,6.36620574,2.71017156,1.00000000
0.57470330,0.74892087,0.92645154,1.06500983,1.29228986,0.81681602,0.66016460,0.94194738,1.14094320,2.07325975,1.43313806,0.91231475,0.81152482,1.15389020,1.92846606,3.34436966,1.00000000
0.67407977,0.70830271,1.00407352,1.35754615,1.02517486,0.70282152,0.73433073,0.88612571,1.50889729,2.43482167,1.74930648,1.02219141,0.75937407,1.01814518,1.87184195,4.02602181,1.00000000
0.50756561,0.59186247,0.82554468,0.92868101,1.07243462,0.73738612,0.56765291,0.96469669,1.17565601,1.82702210,1.22162067,1.08932505,0.61519728,0.90822509,7.25242667,2.84692771,0.00000000
0.68702633,0.85615358,0.98320708,1.03125240,1.06174695,0.97343914,0.77120939,0.97817272,1.52212306,2.52299550,2.05816306,1.15655747,0.83414365,1.25600480,2.14237149,3.97371056,1.00000000
0.61852014,0.73833341,0.91725195,0.93704545,1.07666895,0.88988376,0.68786017,1.08237142,1.10195700,2.22263590,1.37811240,1.19365113,0.80693602,1.03363910,3.10841308,2.81788707,0.00000000
0.63853686,0.89535901,0.91343745,1.32256699,0.96566261,0.99430328,0.84203734,0.99721097,1.90613542,2.42903218,2.16868424,1.22743973,0.78721405,1.22339582,2.78125420,3.04804508,1.00000000
0.60320149,0.70331900,0.99794334,1.16824298,0.89244925,0.70994064,0.61374962,0.89052723,1.61207652,1.68211460,1.65215981,1.03963840,0.65084090,1.10837927,2.16515171,2.44437559,1.00000000
0.60799518,0.78339814,0.92711491,1.16235081,1.04227860,0.84735531,0.66609395,0.98628461,1.38243020,2.51912395,1.50177531,1.19401631,0.84159628,1.46330510,2.03958196,4.00383336,1.00000000
0.62716992,0.72088015,0.88772050,1.01806082,0.92878378,0.87700411,0.68171324,0.91156059,1.13837031,2.09454228,1.72673316,1.06670894,0.84021909,1.02341927,1.93962957,3.13817887,1.00000000
0.59472776,0.74026431,0.84616242,0.88864637,0.83324244,0.76587014,0.65211865,0.90725755,1.25586695,2.74803698,1.51348761,0.99872396,0.68709572,1.28608411,2.12384296,2.97955218,0.00000000
0.62836038,0.75055430,1.06439679,1.23165212,1.07016254,0.91735259,0.69878660,1.06203961,1.40717099,1.77330014,3.39104178,0.89675580,0.82841032,1.02147760,3.44977353,4.31844852,1.00000000
0.63839382,0.92501200,0.94637326,1.45796015,1.04805606,0.97142867,0.66465060,0.99565438,1.61005582,2.19002392,1.70085718,0.98042274,0.78792605,1.37629269,2.46093425,3.33737895,1.00000000
0.59898844,0.63395228,0.85497149,1.04144738,0.86412241,0.76806755,0.73082681,0.86414806,1.57554963,1.96089683,1.45625236,1.01899388,0.79919509,1.03534544,1.87920465,2.78575857,0.00000000
0.66543416,0.75190668,1.11232571,1.03180521,1.04045973,0.90994353,0.67169121,0.89710857,1.51291452,3.54643089,2.11664347,1.05498185,0.69361820,1.59862616,1.87440139,2.94913391,1.00000000
0.65012916,0.78359906,1.00947741,1.14809077,1.11629469,0.82258166,0.68633570,0.94593542,1.46616297,2.15075446,1.70870060,1.00340826,0.73025407,1.37670499,2.15929655,2.65720075,1.00000000
0.48163345,0.73969680,0.99634089,1.17961941,1.07469852,0.87783872,0.67006256,0.91248867,1.28181916,2.35480084,1.99966106,0.92558006,0.59931269,0.83585459,2.31880048,2.50110770,0.00000000
0.66749916,0.77217665,0.90737097,1.16839410,0.90867787,0.94867883,0.66517697,1.04120105,1.44232736,1.61641781,2.41685865,1.38282007,0.80956449,1.26447528,3.68704764,2.84655070,1.00000000
0.61122161,0.77564309,0.95023955,0.96498682,1.05399543,0.84393311,0.70810194,1.11437001,1.28594731,2.16928308,1.77453639,1.11245155,0.82020287,1.15625218,2.33488779,4.22296793,1.00000000
0.67399920,0.76971959,1.04095847,0.93599816,1.04197300,0.75379937,0.70533088,0.95196400,1.33456023,2.73433589,2.37673362,0.86652630,0.74163909,1.07299944,2.34507301,3.62392221,1.00000000
0.65588908,0.78931040,1.01179869,1.31850796,1.18967114,0.86786941,0.69659378,1.02755969,1.32926393,2.13665793,3.18693261,1.08806538,0.82858009,1.11696228,2.79167849,3.12751739,1.00000000
0.72128524,0.81583947,1.00057751,1.39961430,1.15720762,0.91520122,0.80005621,0.92712282,1.42315996,3.44613000,3.74135944,1.07760438,0.89274569,1.44409385,2.09613567,4.63957365,1.00000000
0.59952069,0.69708733,1.14038076,1.19449223,1.15482328,0.78454852,0.64684700,1.09768984,1.28482484,2.35542338,2.90147733,0.92709532,0.76353969,1.14173768,2.31189156,5.03083296,1.00000000
0.51031718,0.62192668,0.87315452,1.06021907,0.98026652,0.82183852,0.55933301,0.89465230,1.39645600,6.32929234,1.63515420,0.89736069,0.68272440,0.93150660,2.01743863,2.85235649,0.00000000
0.52169085,0.63075705,0.75225228,1.25225067,0.95845614,0.82569363,0.62237049,0.88375397,1.35244457,2.78239281,5.01014306,0.95141962,0.68733734,1.13369182,2.47875225,2.94562611,0.00000000
0.56430917,0.67525740,1.00272819,1.18080726,1.12563426,0.76445114,0.62956183,0.88225632,1.37125246,4.00237071,1.58777384,0.94854207,0.74253239,0.98942134,1.76179652,2.89762134,1.00000000
0.71291716,0.88836171,1.14417432,1.55771382,1.36932769,0.91080966,0.83867439,1.06194160,1.76444256,3.01661244,3.34489011,1.17283534,0.81030088,1.55733039,5.45054354,3.39304320,1.00000000
0.64034566,0.88095797,0.90623933,1.45394464,1.30797176,0.81143692,0.75141697,1.07704508,1.49323984,1.88139577,2.73463206,1.08971203,0.76387045,1.31596717,2.12071038,4.35407734,1.00000000
0.59858849,0.90492417,0.96463941,1.12592818,0.88535222,0.80810556,0.76518926,1.02889722,1.27020901,2.11506371,1.59810594,1.00348889,0.71544956,1.46439372,3.35177493,3.22220389,1.00000000
0.57755806,0.69294144,1.09548551,1.21827930,1.06853432,0.75326927,0.74672370,0.89045804,1.50516708,1.61524020,3.00116491,1.03016861,0.83398715,0.98657457,2.45106448,2.84120053,1.00000000
0.64782666,0.71713643,0.96877970,1.10041159,1.12112186,0.90493431,0.62499398,0.96527144,1.40618623,1.57714001,1.78610117,1.19842173,0.67244063,1.12022482,1.65073626,2.51011049,1.00000000
0.62817388,0.83414748,0.97955445,1.10911326,1.00098976,0.89103020,0.82057976,0.85240289,1.84338645,3.13320464,2.29849549,1.21201602,0.86605270,1.12371282,2.61112248,2.60755710,1.00000000
0.64887587,0.79079995,0.79490591,1.01300376,1.01928994,0.76551841,0.70719164,0.92405527,1.53003660,1.64920975,1.77069014,0.97373716,0.79320156,1.32754091,2.18098472,2.71132045,0.00000000
0.61222438,0.86767644,0.94625641,1.36464964,1.05513219,0.80848103,0.74452662,0.94328456,1.22953096,1.83091442,1.38978673,0.93408250,0.79053448,1.14670325,1.82733310,2.94152688,1.00000000
0.66887215,0.71578211,1.13378989,1.03124340,1.05140188,0.90603587,0.83912180,0.98953768,1.40993072,2.14719901,4.80447957,0.97142114,0.74011827,1.09023418,1.84876434,2.98721521,0.00000000
0.63098197,0.88685434,0.90967350,1.35012662,1.43788860,0.80115327,0.76196179,1.28324395,1.63119827,1.80816705,1.43435594,1.08815176,0.74640635,1.13798518,5.10689317,2.84076884,1.00000000
0.63087926,0.95103381,0.90639291,1.50015743,1.17452998,0.96649216,0.94394404,1.10471753,1.79208531,3.56029166,2.25907355,1.01641742,0.79237451,1.45310389,4.24597937,3.40052485,1.00000000
0.62593626,0.68561281,0.81299841,1.13427893,0.94583526,0.71905892,0.70450466,1.16080558,1.23834860,1.91600473,1.64900708,1.07375749,0.75699769,1.13660066,3.81506582,2.58405975,1.00000000
0.66097385,0.74341056,0.92751702,1.17900722,0.89969597,0.77514996,0.71581207,1.06443200,1.76121730,2.69371355,1.80532853,0.87980784,0.72604099,1.36679126,1.75999898,3.72301740,1.00000000
0.58190940,0.80942611,0.84296195,0.94183039,1.14405980,0.94200559,0.64728478,0.87932003,1.37273720,1.80207647,2.16268536,1.04165053,0.83508142,0.96535654,2.12809705,3.75291087,1.00000000
0.57753785,0.69777351,0.80533597,1.01862136,1.02056999,0.82849652,0.77095331,1.09484367,1.35715694,1.57426197,1.77195018,0.98066147,0.70991245,1.33772712,1.89001436,3.06682490,1.00000000
0.68770384,0.88808142,1.19543299,1.52152438,1.49226816,0.89552902,0.69229570,1.09683655,1.55537336,4.72847948,2.46756714,1.15225691,0.79969157,1.22119883,2.72225222,3.02454463,1.00000000
0.62627428,0.84139212,0.96733801,1.13077839,1.21972544,0.81893346,0.76668311,0.91361291,1.21046319,2.31624115,3.82021904,1.00138003,0.92898955,1.11897721,2.66343076,3.11455967,1.00000000
0.66335257,0.82906265,0.89018899,1.34361571,1.03342263,0.67842914,0.70327824,0.94168775,1.37387212,2.30092298,1.28719643,0.87013517,0.72377782,1.44581132,2.11482370,3.16108246,1.00000000
0.57759455,0.75358627,0.91300750,1.34934758,1.02624645,0.84930556,0.85066643,1.16545708,1.57135659,1.64429334,1.33079148,0.97057938,0.79156201,1.26118615,1.97050583,3.07522788,1.00000000
0.79712213,0.87781786,1.28747636,1.57905195,1.03742340,0.98534939,0.76055073,1.09329568,1.64598924,2.38928392,3.71602287,1.21280995,0.90772032,1.68724142,2.66747068,3.93899416,1.00000000
0.64033831,0.69905567,0.87822940,1.02325908,1.00866154,0.74857752,0.66679095,0.89167296,1.58345272,1.90728007,1.60941839,0.87733586,0.78560504,1.10858409,2.07531544,3.19656160,1.00000000
0.57703017,0.76667750,0.94852529,0.95067168,1.14169925,0.94241695,0.67865196,1.14432807,1.63608811,2.79319216,1.80194511,1.17621452,0.86456774,0.94326916,2.54039741,2.65123336,1.00000000
0.59968867,0.82886325,1.13963906,1.22867209,0.96406352,0.80088463,0.74111566,1.05515090,1.55467117,2.32452490,1.40627732,1.20286595,0.75132392,1.03328101,2.54577317,3.17385232,1.00000000
0.54008075,0.67265903,0.83300772,0.85605326,0.91119328,0.89922897,0.57746832,0.87229537,1.20413707,3.67619375,1.54201218,0.98394167,0.78121561,1.17606716,1.93431600,2.73669449,0.00000000
0.65316339,0.83852710,1.25519789,1.00536335,1.06685170,1.02862665,0.91095208,1.02404950,1.81660248,3.36642836,1.82604484,1.16072788,0.76652508,1.73630496,2.19111057,3.66366057,1.00000000
0.55500557,0.74062430,0.96959309,1.12009000,1.12758932,0.77749195,0.72117340,0.88744436,1.51321334,1.96178360,1.54927457,1.24680021,0.75454578,1.06931502,2.16155073,3.13302980,1.00000000
0.75272522,0.94971436,1.19263709,1.18520862,1.03779006,0.90962382,0.82407470,0.93160237,2.15010069,2.12464117,1.81326074,1.34025660,0.83068134,1.36414747,6.12855146,3.23881550,1.00000000
0.65434314,0.69573812,1.05546861,1.23833376,1.10622104,0.83150439,0.73584837,1.01064189,1.57132017,2.33904102,1.56148737,1.31247200,0.88420702,1.56711977,2.27408369,2.75936004,1.00000000
0.75304692,0.75550252,1.11238834,1.21220052,1.07315938,0.85437180,0.79490230,1.06972021,1.93872102,1.90185582,3.55964664,1.01884118,0.77836150,1.11272544,1.87801516,3.34015486,1.00000000
0.55930386,0.67838194,0.77961507,1.09218258,0.78462726,0.76819344,0.59449817,0.93096904,1.06760127,1.97693049,1.55700869,0.96716794,0.70292387,0.92782611,1.39095887,3.41701931,0.00000000
0.67399640,0.75194307,1.02843642,1.24147105,1.00769989,0.78698707,0.75508524,1.21870389,1.54345252,2.82735770,1.72489559,1.16955010,0.83863953,1.07968368,2.03321422,3.18516144,1.00000000
0.55527790,0.74837395,0.97031879,0.99342650,1.25691976,0.82227821,0.76490591,1.01615107,1.32654362,1.89330824,2.39457013,1.00935753,0.74159374,0.99311880,2.49778276,2.77692440,1.00000000
0.62510182,0.82886255,1.15423310,1.18908025,1.09958604,0.89957907,0.78284857,1.17303348,1.46535073,2.91047920,2.74587438,1.02910822,0.80521157,1.04533871,2.93202891,3.31324815,1.00000000
0.62185447,0.75105011,1.14121774,1.23189366,1.12515496,0.77572636,0.74825585,1.07449584,1.75311261,1.63148406,2.50993353,0.90651646,0.71155570,1.18080346,1.82629354,3.43211883,1.00000000
0.67297895,0.80200792,1.20116529,1.31151780,1.02559501,1.10291175,0.84625597,1.25717939,1.55413049,2.23886803,2.52956346,1.06548869,0.79566214,1.37963269,2.26606694,4.50675931,1.00000000
0.60948750,0.90757020,0.91856488,1.11450431,1.39683563,0.86852297,0.77966208,0.93672854,1.40739099,4.61408777,2.62489473,1.21073495,0.73634835,1.13103326,2.18530830,3.34734566,1.00000000
0.58680581,0.77247837,0.94074440,0.98706417,1.04957353,0.72549272,0.68872322,0.91851379,1.14937939,2.48467047,1.31745164,1.21891731,0.73252882,0.98265335,1.69903025,2.62107163,0.00000000
0.50649853,0.65573880,0.77465638,0.91349341,0.90582137,0.71834730,0.63976014,0.72016998,1.53220435,1.60513497,1.55924231,0.91765643,0.65631031,0.89717272,7.41747426,2.53998131,0.00000000
0.64857155,0.86398186,0.93020218,1.31355986,1.20334639,0.98230918,0.67960795,1.07453723,1.38771614,5.70483314,2.58086757,1.03375389,0.68724635,1.01972376,2.19943273,3.55754937,1.00000000
0.67101595,0.88503410,0.93650740,1.30979227,0.95126503,0.77977973,0.70940873,1.04147894,1.52111105,2.63757261,1.55904323,1.10683744,0.78966870,1.24502446,2.12154913,3.05415248,1.00000000
0.65814294,0.82500743,0.98715122,1.00189708,1.13477181,0.84092874,0.80838980,1.02031085,1.49410128,2.35076901,2.77679382,1.18893197,0.78374476,1.45216495,2.25410504,2.90619224,1.00000000
0.65193132,0.90419878,1.25962122,1.25405444,1.00115028,1.09282744,0.71283977,1.22721436,1.73786891,2.77604800,2.24996035,1.50309432,0.77934017,1.27200197,2.90755773,3.91453805,1.00000000
0.63224248,0.71133851,0.88784861,1.27533734,1.07195532,0.84574791,0.64815405,0.97468946,1.45480403,1.99573991,1.66795379,1.13829102,0.80410649,1.00251514,2.10343206,2.85095360,1.00000000
0.56758541,0.71416550,1.04859490,0.92809491,1.12770976,0.68495761,0.68911018,0.85361557,1.15346279,3.27525314,4.08319092,1.23252787,0.67663084,0.95120891,1.81224165,2.33928567,1.00000000
0.57328866,0.81581718,0.82892596,1.09328779,0.86037179,0.80567102,0.68511521,0.98590448,1.41400959,2.45968301,1.50503353,1.32583513,0.74811759,1.51589650,1.93493815,2.96101818,1.00000000
0.70189791,0.76629843,0.92047897,1.04438642,1.13436093,0.88233256,0.66310352,1.11382541,1.84227095,2.48999608,3.41816396,0.99359576,0.87122830,1.32971193,2.50916821,3.62423889,0.00000000
0.70618165,0.75147982,0.95216321,0.99978482,1.25155507,1.05639309,0.68274153,1.07133833,1.14767445,2.07028691,1.66290690,1.24538709,0.73695167,1.15313817,2.41753924,3.38505756,1.00000000
0.66890831,0.79520516,0.97693325,0.94249665,0.87288081,0.76726178,0.78601972,0.84616794,1.26501835,1.89810107,2.66501211,0.92292069,0.82056258,1.03832202,4.41146396,2.73164998,1.00000000
